Distance_PFRC2_(m), Plug_flow_residence_time_PFRC2_(sec), Internal_surface_area_per_unit_distance_PFRC2_(m), Cross-section_area_PFRC2_(m2), External_surface_area_per_unit_distance_PFRC2_(m), Velocity_PFRC2_(m/sec), Exit_mass_flow_rate_PFRC2_(kg/sec), Volumetric_heat_production_rate_PFRC2_(J/m3-sec), Surface_temperature_PFRC2_(K), Heat_loss_rate_PFRC2_(J/m-sec), Temperature_PFRC2_(K), Pressure_PFRC2_(Pa), Mole_fraction_N2_PFRC2_(), Mole_fraction_H2_PFRC2_(), Mole_fraction_H_PFRC2_(), Mole_fraction_O2_PFRC2_(), Mole_fraction_H2O_PFRC2_(), Mole_fraction_OH_PFRC2_(), Mole_fraction_H2O2_PFRC2_(), Mole_fraction_HO2_PFRC2_(), Mole_fraction_CO_PFRC2_(), Mole_fraction_CO2_PFRC2_(), Mole_fraction_CH4_PFRC2_(), Mole_fraction_CH3_PFRC2_(), Mole_fraction_CH3OH_PFRC2_(), Mole_fraction_CH2O_PFRC2_(), Mole_fraction_HCO_PFRC2_(), Mole_fraction_HOCHO_PFRC2_(), Mole_fraction_C2H6_PFRC2_(), Mole_fraction_C2H5_PFRC2_(), Mole_fraction_C2H4_PFRC2_(), Mole_fraction_C2H3_PFRC2_(), Mole_fraction_CHOCHO_PFRC2_(), Mole_fraction_CHCHO_PFRC2_(), Mole_fraction_C2H2_PFRC2_(), Mole_fraction_C2H5OH_PFRC2_(), Mole_fraction_C2H4O1-2_PFRC2_(), Mole_fraction_CH3CHO_PFRC2_(), Mole_fraction_C2H3OH_PFRC2_(), Mole_fraction_CH2CO_PFRC2_(), Mole_fraction_HCCOH_PFRC2_(), Mole_fraction_C3H8_PFRC2_(), Mole_fraction_C3H6_PFRC2_(), Mole_fraction_C3H5-A_PFRC2_(), Mole_fraction_CC3H6_PFRC2_(), Mole_fraction_CH3CHCO_PFRC2_(), Mole_fraction_C3H4-P_PFRC2_(), Mole_fraction_C3H4-A_PFRC2_(), Mole_fraction_C3H3_PFRC2_(), Mole_fraction_CC3H4_PFRC2_(), Mole_fraction_C2HCHO_PFRC2_(), Mole_fraction_C3H5OH_PFRC2_(), Mole_fraction_SC3H5OH_PFRC2_(), Mole_fraction_IC3H5OH_PFRC2_(), Mole_fraction_CH3COCH3_PFRC2_(), Mole_fraction_C2H3CHO_PFRC2_(), Mole_fraction_C2H5CHO_PFRC2_(), Mole_fraction_C4H10_PFRC2_(), Mole_fraction_IC4H10_PFRC2_(), Mole_fraction_IC4H8_PFRC2_(), Mole_fraction_IC4H7_PFRC2_(), Mole_fraction_CVCYCCOC_PFRC2_(), Mole_fraction_CCYCCO-T1_PFRC2_(), Mole_fraction_C4H8-1_PFRC2_(), Mole_fraction_C4H71-3_PFRC2_(), Mole_fraction_SC3H5CHO_PFRC2_(), Mole_fraction_C4H8-2_PFRC2_(), Mole_fraction_C4H6_PFRC2_(), Mole_fraction_C4H5-2_PFRC2_(), Mole_fraction_C4H4_PFRC2_(), Mole_fraction_C4H3-I_PFRC2_(), Mole_fraction_C4H2_PFRC2_(), Mole_fraction_CHCC(CH2)CHCH2_PFRC2_(), Mole_fraction_CH2CHCHCHCCH_PFRC2_(), Mole_fraction_CYHEXDN13_PFRC2_(), Mole_fraction_CYHEXDN14_PFRC2_(), Mole_fraction_C6H8_PFRC2_(), Mole_fraction_CYPENTN-4MTHNE_PFRC2_(), Mole_fraction_C4H612_PFRC2_(), Mole_fraction_C4H6-2_PFRC2_(), Mole_fraction_H2C4O_PFRC2_(), Mole_fraction_C2H3COCH3_PFRC2_(), Mole_fraction_C5H10-1_PFRC2_(), Mole_fraction_C5H10-2_PFRC2_(), Mole_fraction_C5H81-3_PFRC2_(), Mole_fraction_BC5H10_PFRC2_(), Mole_fraction_CC5H10_PFRC2_(), Mole_fraction_AC5H10_PFRC2_(), Mole_fraction_B13DE2M_PFRC2_(), Mole_fraction_B12DE3M_PFRC2_(), Mole_fraction_L-C6H4_PFRC2_(), Mole_fraction_C-C6H4_PFRC2_(), Mole_fraction_C6H2_PFRC2_(), Mole_fraction_C6H6_PFRC2_(), Mole_fraction_FULVENE_PFRC2_(), Mole_fraction_C6H5OH_PFRC2_(), Mole_fraction_C6H5O_PFRC2_(), Mole_fraction_C5H6_PFRC2_(), Mole_fraction_C5H5_PFRC2_(), Mole_fraction_C5H6-L_PFRC2_(), Mole_fraction_CVCCJCVC_PFRC2_(), Mole_fraction_CVCCVCCJ_PFRC2_(), Mole_fraction_C5H5OH_PFRC2_(), Mole_fraction_C5H4O_PFRC2_(), Mole_fraction_OC5H7O_PFRC2_(), Mole_fraction_C7H6_PFRC2_(), Mole_fraction_C7H5_PFRC2_(), Mole_fraction_IND_PFRC2_(), Mole_fraction_C5H5CH3_PFRC2_(), Mole_fraction_C9H7_PFRC2_(), Mole_fraction_C9H6O_PFRC2_(), Mole_fraction_NAPH_PFRC2_(), Mole_fraction_FLUORENE_PFRC2_(), Mole_fraction_C14H10_PFRC2_(), Mole_fraction_C16H10_PFRC2_(), Molecular_weight_PFRC2_(kg/mole), Mass_density_PFRC2_(kg/m3), Unburned_hydrocarbons_PFRC2_(ppm), Volatile_organic_compounds_PFRC2_(ppm)
9.750000e-01, 4.141970e+00, 1.130973e+00, 1.017876e-01, 1.130973e+00, 2.412953e-01, 1.314956e-01, -2.456352e+06, 1.587373e+03, -3.279871e+05, 1.587373e+03, 4.700009e+06, 3.824973e-03, 4.159870e-01, 4.452699e-06, 1.661648e-08, 2.308341e-01, 1.087668e-07, 2.612500e-12, 2.363246e-11, 2.503691e-01, 4.718887e-02, 5.118138e-02, 1.127385e-05, 1.046308e-06, 2.564761e-06, 6.093914e-08, 1.932653e-07, 2.787057e-05, 5.179263e-08, 3.062982e-04, 2.497571e-08, 4.864754e-10, 1.257904e-04, 1.254811e-04, 7.926074e-09, 1.613629e-12, 2.119671e-07, 1.162431e-07, 1.104398e-06, 1.084224e-08, 4.280306e-08, 1.222285e-06, 8.592890e-09, 4.387201e-09, 8.445997e-09, 1.250076e-06, 4.664883e-07, 2.314022e-08, 5.541191e-10, 1.709753e-09, 9.939414e-11, 3.840041e-11, 5.259401e-10, 4.428113e-10, 1.193803e-09, 9.472318e-11, 6.643444e-11, 2.662207e-11, 2.187581e-09, 4.382807e-11, 2.402664e-08, 2.005624e-07, 2.278147e-09, 7.316139e-11, 4.981199e-12, 1.471100e-09, 3.497175e-08, 8.003995e-11, 7.170271e-08, 8.680464e-11, 9.534133e-09, 2.924888e-12, 2.097207e-12, 1.224809e-12, 5.066880e-13, 2.483947e-12, 1.598381e-12, 2.289497e-09, 1.870660e-09, 2.010897e-11, 3.062698e-11, 3.449731e-12, 3.462723e-12, 9.869498e-11, 3.377344e-12, 2.279137e-12, 5.275313e-12, 8.860546e-11, 2.438065e-12, 2.296025e-12, 1.411753e-12, 3.910403e-13, 1.136494e-07, 1.523468e-10, 3.104168e-10, 1.538060e-12, 3.255412e-09, 1.120400e-10, 8.050792e-08, 3.889626e-12, 1.205846e-11, 2.467741e-12, 6.215644e-13, 1.192606e-06, 3.544349e-13, 1.342296e-13, 4.724510e-11, 7.870848e-12, 3.034482e-12, 5.285345e-14, 1.303217e-06, 7.852575e-07, 3.754286e-07, 6.724441e-07, 1.503430e-02, 5.353872e+00, 5.216203e+04, 5.242712e+04
9.870000e-01, 4.191587e+00, 1.130973e+00, 1.017876e-01, 1.130973e+00, 2.424064e-01, 1.314956e-01, -2.451898e+06, 1.589964e+03, -3.279871e+05, 1.589964e+03, 4.700009e+06, 3.813653e-03, 4.187174e-01, 4.594007e-06, 1.587534e-08, 2.291239e-01, 1.114960e-07, 2.515915e-12, 2.277956e-11, 2.515872e-01, 4.658561e-02, 4.958358e-02, 1.119522e-05, 1.021946e-06, 2.580556e-06, 6.260520e-08, 1.924172e-07, 2.623307e-05, 4.985939e-08, 2.914812e-04, 2.442960e-08, 4.586343e-10, 1.205623e-04, 1.214007e-04, 7.440127e-09, 1.571297e-12, 2.023439e-07, 1.109280e-07, 1.085085e-06, 1.050436e-08, 3.909820e-08, 1.127501e-06, 8.058025e-09, 4.062006e-09, 7.995857e-09, 1.169603e-06, 4.368062e-07, 2.205018e-08, 5.243269e-10, 1.659127e-09, 9.153500e-11, 3.541117e-11, 4.856768e-10, 4.141833e-10, 1.132744e-09, 8.832643e-11, 5.889083e-11, 2.357275e-11, 1.952788e-09, 3.976643e-11, 2.395547e-08, 1.999689e-07, 2.038045e-09, 6.636906e-11, 4.581105e-12, 1.313858e-09, 3.155754e-08, 7.380855e-11, 6.573964e-08, 8.154057e-11, 8.887606e-09, 2.536682e-12, 1.823693e-12, 1.036785e-12, 4.292396e-13, 2.121692e-12, 1.360124e-12, 2.077151e-09, 1.693194e-09, 1.851056e-11, 2.814729e-11, 2.995049e-12, 3.000291e-12, 8.635568e-11, 2.919384e-12, 1.975264e-12, 4.567277e-12, 7.740741e-11, 2.143328e-12, 2.036671e-12, 1.256568e-12, 3.526736e-13, 9.809552e-08, 1.326940e-10, 2.665098e-10, 1.340162e-12, 2.846706e-09, 9.927524e-11, 7.863824e-08, 3.444493e-12, 1.068293e-11, 2.153071e-12, 5.591245e-13, 1.188932e-06, 2.974721e-13, 1.141767e-13, 4.361786e-11, 6.731472e-12, 2.913770e-12, 4.943162e-14, 1.271461e-06, 7.839882e-07, 3.743225e-07, 6.704598e-07, 1.498980e-02, 5.329330e+00, 5.052192e+04, 5.077644e+04
9.990000e-01, 4.240977e+00, 1.130973e+00, 1.017876e-01, 1.130973e+00, 2.435218e-01, 1.314956e-01, -2.439560e+06, 1.592582e+03, -3.279871e+05, 1.592582e+03, 4.700009e+06, 3.802438e-03, 4.214253e-01, 4.740527e-06, 1.524711e-08, 2.274273e-01, 1.143290e-07, 2.419712e-12, 2.191999e-11, 2.527918e-01, 4.599013e-02, 4.799983e-02, 1.111158e-05, 9.976560e-07, 2.596228e-06, 6.431736e-08, 1.915536e-07, 2.465888e-05, 4.794451e-08, 2.770660e-04, 2.387483e-08, 4.321939e-10, 1.154792e-04, 1.173501e-04, 6.976101e-09, 1.529465e-12, 1.930296e-07, 1.057548e-07, 1.065526e-06, 1.017028e-08, 3.564862e-08, 1.038293e-06, 7.544530e-09, 3.754494e-09, 7.561461e-09, 1.092668e-06, 4.083988e-07, 2.098376e-08, 4.954282e-10, 1.608448e-09, 8.417339e-11, 3.260950e-11, 4.478251e-10, 3.869267e-10, 1.073707e-09, 8.227821e-11, 5.209138e-11, 2.083336e-11, 1.740152e-09, 3.600771e-11, 2.388495e-08, 1.993807e-07, 1.819613e-09, 6.008179e-11, 4.206899e-12, 1.171280e-09, 2.842417e-08, 6.793489e-11, 6.015706e-08, 7.646617e-11, 8.270951e-09, 2.196798e-12, 1.582672e-12, 8.790487e-13, 3.641252e-13, 1.812328e-12, 1.158048e-12, 1.880831e-09, 1.529679e-09, 1.701412e-11, 2.582526e-11, 2.595058e-12, 2.596275e-12, 7.544010e-11, 2.522688e-12, 1.709658e-12, 3.950856e-12, 6.751910e-11, 1.880389e-12, 1.803243e-12, 1.118622e-12, 3.173927e-13, 8.466690e-08, 1.155044e-10, 2.288861e-10, 1.168399e-12, 2.485169e-09, 8.777679e-11, 7.678056e-08, 3.042879e-12, 9.441291e-12, 1.876823e-12, 5.022568e-13, 1.185285e-06, 2.503482e-13, 9.704265e-14, 4.071482e-11, 5.761398e-12, 2.817453e-12, 4.729551e-14, 1.239249e-06, 7.826673e-07, 3.732259e-07, 6.684930e-07, 1.494572e-02, 5.304921e+00, 4.889688e+04, 4.914114e+04
1.011000e+00, 4.290141e+00, 1.130973e+00, 1.017876e-01, 1.130973e+00, 2.446415e-01, 1.314956e-01, -2.440551e+06, 1.595230e+03, -3.279871e+05, 1.595230e+03, 4.700009e+06, 3.791326e-03, 4.241103e-01, 4.892557e-06, 1.447312e-08, 2.257446e-01, 1.172726e-07, 2.332815e-12, 2.113028e-11, 2.539827e-01, 4.540233e-02, 4.643028e-02, 1.102281e-05, 9.734429e-07, 2.611773e-06, 6.607784e-08, 1.906746e-07, 2.314569e-05, 4.604849e-08, 2.630495e-04, 2.331128e-08, 4.066748e-10, 1.105386e-04, 1.133310e-04, 6.532909e-09, 1.488456e-12, 1.840100e-07, 1.007215e-07, 1.045722e-06, 9.840052e-09, 3.243036e-08, 9.543746e-07, 7.052620e-09, 3.464103e-09, 7.142295e-09, 1.019221e-06, 3.812559e-07, 1.994260e-08, 4.674437e-10, 1.557752e-09, 7.727054e-11, 2.997945e-11, 4.122382e-10, 3.609415e-10, 1.016602e-09, 7.653530e-11, 4.592352e-11, 1.834262e-11, 1.545386e-09, 3.252589e-11, 2.381509e-08, 1.987981e-07, 1.619764e-09, 5.425759e-11, 3.855845e-12, 1.040727e-09, 2.553161e-08, 6.240397e-11, 5.494033e-08, 7.158460e-11, 7.684261e-09, 1.891594e-12, 1.367096e-12, 7.365727e-13, 3.054270e-13, 1.534175e-12, 9.762291e-13, 1.698996e-09, 1.378463e-09, 1.561204e-11, 2.364848e-11, 2.238185e-12, 2.233392e-12, 6.558697e-11, 2.163062e-12, 1.471127e-12, 3.395190e-12, 5.861403e-11, 1.643389e-12, 1.593191e-12, 9.957004e-13, 2.851913e-13, 7.310392e-08, 1.004819e-10, 1.965824e-10, 1.018914e-12, 2.160924e-09, 7.739272e-11, 7.493497e-08, 2.680503e-12, 8.320457e-12, 1.628188e-12, 4.499934e-13, 1.181666e-06, 2.076695e-13, 8.186509e-14, 3.835886e-11, 4.900569e-12, 2.746374e-12, 4.445859e-14, 1.206606e-06, 7.812980e-07, 3.721390e-07, 6.665439e-07, 1.490204e-02, 5.280641e+00, 4.728706e+04, 4.752134e+04
1.023000e+00, 4.339080e+00, 1.130973e+00, 1.017876e-01, 1.130973e+00, 2.457657e-01, 1.314956e-01, -2.416596e+06, 1.597908e+03, -3.279871e+05, 1.597908e+03, 4.700009e+06, 3.780321e-03, 4.267720e-01, 5.050412e-06, 1.397049e-08, 2.240760e-01, 1.203345e-07, 2.240454e-12, 2.028615e-11, 2.551601e-01, 4.482211e-02, 4.487507e-02, 1.092878e-05, 9.492964e-07, 2.627177e-06, 6.788886e-08, 1.897809e-07, 2.169352e-05, 4.417265e-08, 2.494272e-04, 2.273924e-08, 3.826905e-10, 1.057383e-04, 1.093427e-04, 6.110271e-09, 1.447566e-12, 1.752820e-07, 9.582607e-08, 1.025663e-06, 9.513473e-09, 2.944573e-08, 8.755475e-07, 6.581044e-09, 3.189968e-09, 6.738070e-09, 9.490972e-07, 3.553124e-07, 1.892530e-08, 4.403362e-10, 1.507048e-09, 7.081715e-11, 2.751953e-11, 3.788496e-10, 3.362474e-10, 9.614250e-10, 7.111928e-11, 4.040302e-11, 1.612555e-11, 1.370313e-09, 2.931297e-11, 2.374588e-08, 1.982210e-07, 1.438934e-09, 4.888776e-11, 3.528423e-12, 9.232185e-10, 2.289267e-08, 5.720351e-11, 5.006755e-08, 6.688965e-11, 7.125717e-09, 1.629075e-12, 1.179471e-12, 6.216192e-13, 2.578454e-13, 1.303819e-12, 8.270663e-13, 1.531453e-09, 1.239693e-09, 1.430208e-11, 2.161549e-11, 1.927459e-12, 1.921652e-12, 5.698368e-11, 1.859778e-12, 1.266028e-12, 2.920574e-12, 5.083875e-11, 1.433509e-12, 1.404562e-12, 8.863204e-13, 2.556121e-13, 6.315556e-08, 8.739689e-11, 1.690441e-10, 8.895730e-13, 1.876494e-09, 6.808483e-11, 7.310156e-08, 2.354944e-12, 7.313011e-12, 1.412761e-12, 4.026608e-13, 1.178074e-06, 1.740827e-13, 6.917050e-14, 3.648240e-11, 4.183825e-12, 2.692444e-12, 4.341920e-14, 1.173480e-06, 7.798832e-07, 3.710619e-07, 6.646128e-07, 1.485879e-02, 5.256485e+00, 4.569259e+04, 4.591717e+04
1.035000e+00, 4.387796e+00, 1.130973e+00, 1.017876e-01, 1.130973e+00, 2.468946e-01, 1.314956e-01, -2.420188e+06, 1.600620e+03, -3.279871e+05, 1.600620e+03, 4.700009e+06, 3.769422e-03, 4.294101e-01, 5.214410e-06, 1.319755e-08, 2.224218e-01, 1.235222e-07, 2.161822e-12, 1.954914e-11, 2.563239e-01, 4.424940e-02, 4.333438e-02, 1.082931e-05, 9.252197e-07, 2.642436e-06, 6.975264e-08, 1.888728e-07, 2.029998e-05, 4.231740e-08, 2.361930e-04, 2.215852e-08, 3.594053e-10, 1.010757e-04, 1.053849e-04, 5.707115e-09, 1.407628e-12, 1.668311e-07, 9.106541e-08, 1.005342e-06, 9.190406e-09, 2.667019e-08, 8.016232e-07, 6.130036e-09, 2.931800e-09, 6.348337e-09, 8.822523e-07, 3.305594e-07, 1.793236e-08, 4.141126e-10, 1.456346e-09, 6.478385e-11, 2.521703e-11, 3.475263e-10, 3.127428e-10, 9.080926e-10, 6.598392e-11, 3.542111e-11, 1.412221e-11, 1.210982e-09, 2.635035e-11, 2.367735e-08, 1.976496e-07, 1.274405e-09, 4.393090e-11, 3.222138e-12, 8.162265e-10, 2.046539e-08, 5.231850e-11, 4.552417e-08, 6.237830e-11, 6.594809e-09, 1.394412e-12, 1.012518e-12, 5.187691e-13, 2.153799e-13, 1.097946e-12, 6.938756e-13, 1.376889e-09, 1.111922e-09, 1.307692e-11, 1.971504e-11, 1.652404e-12, 1.643795e-12, 4.926768e-11, 1.586584e-12, 1.083293e-12, 2.496859e-12, 4.389677e-11, 1.245742e-12, 1.235611e-12, 7.893460e-13, 2.286332e-13, 5.461986e-08, 7.600959e-11, 1.454917e-10, 7.776272e-13, 1.623268e-09, 5.971328e-11, 7.128040e-08, 2.062515e-12, 6.407666e-12, 1.220334e-12, 3.592610e-13, 1.174511e-06, 1.438376e-13, 5.800424e-14, 3.494193e-11, 3.553625e-12, 2.651980e-12, 4.156249e-14, 1.139923e-06, 7.784258e-07, 3.699949e-07, 6.627000e-07, 1.481595e-02, 5.232452e+00, 4.411362e+04, 4.432878e+04
1.047000e+00, 4.436288e+00, 1.130973e+00, 1.017876e-01, 1.130973e+00, 2.480282e-01, 1.314956e-01, -2.414288e+06, 1.603366e+03, -3.279871e+05, 1.603366e+03, 4.700009e+06, 3.758631e-03, 4.320240e-01, 5.384903e-06, 1.254435e-08, 2.207824e-01, 1.268442e-07, 2.082835e-12, 1.880019e-11, 2.574743e-01, 4.368411e-02, 4.180838e-02, 1.072426e-05, 9.012112e-07, 2.657539e-06, 7.167169e-08, 1.879505e-07, 1.896404e-05, 4.048388e-08, 2.233455e-04, 2.156928e-08, 3.372915e-10, 9.654855e-05, 1.014589e-04, 5.322841e-09, 1.367964e-12, 1.586501e-07, 8.643851e-08, 9.847583e-07, 8.870857e-09, 2.409443e-08, 7.322998e-07, 5.699012e-09, 2.688722e-09, 5.972760e-09, 8.185984e-07, 3.069651e-07, 1.696436e-08, 3.887712e-10, 1.405680e-09, 5.914191e-11, 2.306147e-11, 3.181683e-10, 2.903932e-10, 8.565636e-10, 6.112030e-11, 3.093733e-11, 1.231486e-11, 1.066050e-09, 2.362004e-11, 2.360949e-08, 1.970837e-07, 1.124806e-09, 3.936464e-11, 2.935762e-12, 7.189442e-10, 1.823950e-08, 4.773791e-11, 4.129562e-08, 5.805052e-11, 6.091049e-09, 1.186487e-12, 8.648393e-13, 4.272176e-13, 1.776329e-13, 9.156244e-13, 5.757851e-13, 1.234481e-09, 9.944197e-10, 1.193245e-11, 1.794061e-11, 1.409171e-12, 1.397009e-12, 4.237447e-11, 1.342341e-12, 9.209665e-13, 2.118850e-12, 3.769861e-11, 1.077818e-12, 1.084651e-12, 7.035557e-13, 2.041393e-13, 4.730043e-08, 6.611893e-11, 1.253443e-10, 6.806571e-13, 1.397959e-09, 5.220422e-11, 6.947155e-08, 1.800455e-12, 5.595962e-12, 1.048596e-12, 3.196605e-13, 1.170975e-06, 1.169686e-13, 4.825258e-14, 3.367985e-11, 2.999971e-12, 2.624755e-12, 3.953591e-14, 1.105898e-06, 7.769289e-07, 3.689380e-07, 6.608056e-07, 1.477353e-02, 5.208537e+00, 4.255032e+04, 4.275633e+04
1.059000e+00, 4.484559e+00, 1.130973e+00, 1.017876e-01, 1.130973e+00, 2.491669e-01, 1.314956e-01, -2.207096e+06, 1.606149e+03, -3.279871e+05, 1.606149e+03, 4.700009e+06, 3.747950e-03, 4.346133e-01, 5.562355e-06, 1.360695e-08, 2.191582e-01, 1.303122e-07, 1.946968e-12, 1.756416e-11, 2.586112e-01, 4.312613e-02, 4.029728e-02, 1.061354e-05, 8.772571e-07, 2.672471e-06, 7.364933e-08, 1.870148e-07, 1.768758e-05, 3.867465e-08, 2.108880e-04, 2.097245e-08, 3.186205e-10, 9.215430e-05, 9.756722e-05, 4.957802e-09, 1.325945e-12, 1.507466e-07, 8.194637e-08, 9.639102e-07, 8.554913e-09, 2.174055e-08, 6.672345e-07, 5.285772e-09, 2.459124e-09, 5.611213e-09, 7.579175e-07, 2.844379e-07, 1.602058e-08, 3.642729e-10, 1.355108e-09, 5.388326e-11, 2.105439e-11, 2.907542e-10, 2.693065e-10, 8.068928e-10, 5.659935e-11, 2.705730e-11, 1.078449e-11, 9.407291e-10, 2.111358e-11, 2.354231e-08, 1.965236e-07, 9.923383e-10, 3.520545e-11, 2.671472e-12, 6.346552e-10, 1.626934e-08, 4.345493e-11, 3.736045e-08, 5.390635e-11, 5.612876e-09, 1.031366e-12, 7.467227e-13, 3.784111e-13, 1.566538e-13, 8.030098e-13, 5.060317e-13, 1.104645e-09, 8.882295e-10, 1.087077e-11, 1.629677e-11, 1.209542e-12, 1.210285e-12, 3.688243e-11, 1.179494e-12, 7.973794e-13, 1.839636e-12, 3.266065e-11, 9.344470e-13, 9.497343e-13, 6.272113e-13, 1.815736e-13, 4.097010e-08, 5.755451e-11, 1.083617e-10, 5.969650e-13, 1.209984e-09, 4.560787e-11, 6.767507e-08, 1.567604e-12, 4.874334e-12, 9.134868e-13, 2.852980e-13, 1.167466e-06, 1.057043e-13, 4.154305e-14, 3.275211e-11, 2.620073e-12, 2.608946e-12, 4.411526e-14, 1.071201e-06, 7.753956e-07, 3.678916e-07, 6.589301e-07, 1.473155e-02, 5.184734e+00, 4.100290e+04, 4.120002e+04
1.071000e+00, 4.532610e+00, 1.130973e+00, 1.017876e-01, 1.130973e+00, 2.503107e-01, 1.314956e-01, -2.386022e+06, 1.608972e+03, -3.279871e+05, 1.608972e+03, 4.700009e+06, 3.737379e-03, 4.371775e-01, 5.747124e-06, 1.143411e-08, 2.175494e-01, 1.339348e-07, 1.931923e-12, 1.734246e-11, 2.597347e-01, 4.257544e-02, 3.880133e-02, 1.049693e-05, 8.533850e-07, 2.687240e-06, 7.568801e-08, 1.860650e-07, 1.646231e-05, 3.688707e-08, 1.987977e-04, 2.036679e-08, 2.964263e-10, 8.789048e-05, 9.370573e-05, 4.609107e-09, 1.289566e-12, 1.430767e-07, 7.757919e-08, 9.427819e-07, 8.242087e-09, 1.952176e-08, 6.069056e-07, 4.894590e-09, 2.245780e-09, 5.263012e-09, 7.004110e-07, 2.630879e-07, 1.510192e-08, 3.406760e-10, 1.304570e-09, 4.899316e-11, 1.917951e-11, 2.650601e-10, 2.491029e-10, 7.588464e-10, 5.221848e-11, 2.340264e-11, 9.301148e-12, 8.205896e-10, 1.881789e-11, 2.347582e-08, 1.959694e-07, 8.692506e-10, 3.134088e-11, 2.422035e-12, 5.538705e-10, 1.438097e-08, 3.944213e-11, 3.371207e-08, 4.993343e-11, 5.160298e-09, 8.558022e-13, 6.264945e-13, 2.946794e-13, 1.226363e-13, 6.413472e-13, 4.006521e-13, 9.843226e-10, 7.891659e-10, 9.873236e-12, 1.475475e-11, 1.017388e-12, 1.006137e-12, 3.118521e-11, 9.645230e-13, 6.635986e-13, 1.525395e-12, 2.765421e-11, 8.002512e-13, 8.298984e-13, 5.602500e-13, 1.614285e-13, 3.561004e-08, 5.009407e-11, 9.355168e-11, 5.244952e-13, 1.030030e-09, 3.955181e-11, 6.589099e-08, 1.358191e-12, 4.225104e-12, 7.724125e-13, 2.514941e-13, 1.163986e-06, 7.936575e-14, 3.339374e-14, 3.175315e-11, 2.160105e-12, 2.590580e-12, 3.809820e-14, 1.036201e-06, 7.738292e-07, 3.668557e-07, 6.570738e-07, 1.469000e-02, 5.161042e+00, 3.947157e+04, 3.966006e+04
1.083000e+00, 4.580441e+00, 1.130973e+00, 1.017876e-01, 1.130973e+00, 2.514597e-01, 1.314956e-01, -2.367946e+06, 1.611834e+03, -3.279871e+05, 1.611834e+03, 4.700009e+06, 3.726920e-03, 4.397161e-01, 5.939607e-06, 1.093773e-08, 2.159564e-01, 1.377215e-07, 1.857044e-12, 1.660047e-11, 2.608446e-01, 4.203194e-02, 3.732068e-02, 1.037414e-05, 8.295553e-07, 2.701816e-06, 7.779029e-08, 1.851028e-07, 1.529343e-05, 3.512479e-08, 1.870873e-04, 1.975297e-08, 2.774633e-10, 8.375495e-05, 8.987686e-05, 4.278183e-09, 1.250748e-12, 1.356649e-07, 7.334138e-08, 9.213681e-07, 7.932398e-09, 1.749735e-08, 5.503827e-07, 4.520490e-09, 2.044741e-09, 4.928084e-09, 6.457233e-07, 2.427532e-07, 1.420746e-08, 3.179059e-10, 1.254131e-09, 4.443676e-11, 1.743370e-11, 2.411070e-10, 2.300515e-10, 7.125459e-10, 4.813769e-11, 2.024055e-11, 8.037032e-12, 7.161044e-10, 1.671587e-11, 2.341004e-08, 1.954209e-07, 7.601538e-10, 2.783025e-11, 2.191686e-12, 4.835654e-10, 1.270817e-08, 3.570214e-11, 3.032995e-08, 4.613694e-11, 4.731903e-09, 7.217956e-13, 5.295619e-13, 2.427192e-13, 1.010688e-13, 5.324235e-13, 3.314454e-13, 8.748425e-10, 6.997014e-10, 8.948830e-12, 1.332854e-11, 8.587221e-13, 8.480743e-13, 2.658208e-11, 8.119062e-13, 5.594770e-13, 1.285206e-12, 2.353379e-11, 6.853064e-13, 7.236710e-13, 5.014404e-13, 1.430722e-13, 3.103719e-08, 4.371202e-11, 8.119768e-11, 4.626543e-13, 8.791030e-10, 3.424993e-11, 6.411933e-08, 1.173066e-12, 3.650849e-12, 6.592996e-13, 2.221161e-13, 1.160534e-06, 6.480600e-14, 2.756247e-14, 3.100873e-11, 1.830147e-12, 2.582450e-12, 3.740539e-14, 1.000770e-06, 7.722323e-07, 3.658305e-07, 6.552369e-07, 1.464889e-02, 5.137459e+00, 3.795649e+04, 3.813662e+04
