Distance_PFRC4_(m), Plug_flow_residence_time_PFRC4_(sec), Internal_surface_area_per_unit_distance_PFRC4_(m), Cross-section_area_PFRC4_(m2), External_surface_area_per_unit_distance_PFRC4_(m), Velocity_PFRC4_(m/sec), Exit_mass_flow_rate_PFRC4_(kg/sec), Volumetric_heat_production_rate_PFRC4_(J/m3-sec), Surface_temperature_PFRC4_(K), Heat_loss_rate_PFRC4_(J/m-sec), Temperature_PFRC4_(K), Pressure_PFRC4_(Pa), Mole_fraction_N2_PFRC4_(), Mole_fraction_H2_PFRC4_(), Mole_fraction_H_PFRC4_(), Mole_fraction_O2_PFRC4_(), Mole_fraction_H2O_PFRC4_(), Mole_fraction_OH_PFRC4_(), Mole_fraction_CO_PFRC4_(), Mole_fraction_CO2_PFRC4_(), Mole_fraction_CH4_PFRC4_(), Mole_fraction_CH3_PFRC4_(), Mole_fraction_CH3OH_PFRC4_(), Mole_fraction_CH2O_PFRC4_(), Mole_fraction_HCO_PFRC4_(), Mole_fraction_HOCHO_PFRC4_(), Mole_fraction_C2H6_PFRC4_(), Mole_fraction_C2H5_PFRC4_(), Mole_fraction_C2H4_PFRC4_(), Mole_fraction_C2H3_PFRC4_(), Mole_fraction_CHCHO_PFRC4_(), Mole_fraction_C2H2_PFRC4_(), Mole_fraction_CH3CHO_PFRC4_(), Mole_fraction_C2H3OH_PFRC4_(), Mole_fraction_CH2CO_PFRC4_(), Mole_fraction_HCCOH_PFRC4_(), Mole_fraction_C3H6_PFRC4_(), Mole_fraction_C3H4-P_PFRC4_(), Mole_fraction_C3H4-A_PFRC4_(), Mole_fraction_C3H3_PFRC4_(), Mole_fraction_CCYCCO-T1_PFRC4_(), Mole_fraction_C4H4_PFRC4_(), Mole_fraction_C6H6_PFRC4_(), Mole_fraction_OC5H7O_PFRC4_(), Molecular_weight_PFRC4_(kg/mole), Mass_density_PFRC4_(kg/m3), Unburned_hydrocarbons_PFRC4_(ppm), Volatile_organic_compounds_PFRC4_(ppm)
8.700000e-03, 1.012047e-01, 2.896647e+00, 6.677000e-01, 2.896647e+00, 8.573963e-02, 2.632701e-01, -1.984041e+06, 1.703799e+03, 2.501106e+04, 1.703799e+03, 4.699955e+06, 3.499598e-03, 4.867085e-01, 1.553278e-05, 6.628750e-09, 1.896503e-01, 3.648422e-07, 2.791923e-01, 3.169816e-02, 9.136247e-03, 5.983292e-06, 3.283464e-07, 2.921153e-06, 1.616784e-07, 1.605578e-07, 1.107055e-06, 5.532081e-09, 2.142722e-05, 5.835439e-09, 4.657841e-05, 1.970388e-05, 2.471989e-08, 1.117667e-08, 3.801122e-07, 2.283262e-09, 1.756714e-08, 3.652356e-08, 1.409109e-08, 1.538118e-09, 2.623622e-08, 7.403811e-10, 2.406534e-11, 3.986212e-08, 1.386112e-02, 4.598740e+00, 9.226964e+03, 9.324815e+03
8.800000e-03, 1.023711e-01, 2.896647e+00, 6.677000e-01, 2.896647e+00, 8.573570e-02, 2.632701e-01, -1.963299e+06, 1.703613e+03, 2.501106e+04, 1.703613e+03, 4.699955e+06, 3.499375e-03, 4.867720e-01, 1.550688e-05, 6.605820e-09, 1.896068e-01, 3.639329e-07, 2.792074e-01, 3.169550e-02, 9.104520e-03, 5.951868e-06, 3.267741e-07, 2.921047e-06, 1.615095e-07, 1.605774e-07, 1.098721e-06, 5.481759e-09, 2.124163e-05, 5.773655e-09, 4.645321e-05, 1.950295e-05, 2.458674e-08, 1.107131e-08, 3.782215e-07, 2.257151e-09, 1.734509e-08, 3.601150e-08, 1.389286e-08, 1.514474e-09, 2.623455e-08, 7.263763e-10, 2.355268e-11, 3.985890e-08, 1.386024e-02, 4.598951e+00, 9.194412e+03, 9.292007e+03
8.900000e-03, 1.035375e-01, 2.896647e+00, 6.677000e-01, 2.896647e+00, 8.573179e-02, 2.632701e-01, -1.943241e+06, 1.703428e+03, 2.501106e+04, 1.703428e+03, 4.699955e+06, 3.499154e-03, 4.868351e-01, 1.548121e-05, 6.583048e-09, 1.895637e-01, 3.630325e-07, 2.792224e-01, 3.169287e-02, 9.073039e-03, 5.920774e-06, 3.252182e-07, 2.920944e-06, 1.613420e-07, 1.605969e-07, 1.090487e-06, 5.432140e-09, 2.105853e-05, 5.712840e-09, 4.632863e-05, 1.930508e-05, 2.445509e-08, 1.096749e-08, 3.763504e-07, 2.231474e-09, 1.712685e-08, 3.550900e-08, 1.369834e-08, 1.491305e-09, 2.623290e-08, 7.126957e-10, 2.297555e-11, 3.985571e-08, 1.385936e-02, 4.599161e+00, 9.162118e+03, 9.259458e+03
9.000000e-03, 1.047039e-01, 2.896647e+00, 6.677000e-01, 2.896647e+00, 8.572791e-02, 2.632701e-01, -1.924155e+06, 1.703244e+03, 2.501106e+04, 1.703244e+03, 4.699955e+06, 3.498935e-03, 4.868977e-01, 1.545577e-05, 6.560429e-09, 1.895209e-01, 3.621408e-07, 2.792373e-01, 3.169026e-02, 9.041800e-03, 5.890001e-06, 3.236782e-07, 2.920844e-06, 1.611758e-07, 1.606162e-07, 1.082350e-06, 5.383202e-09, 2.087786e-05, 5.652962e-09, 4.620467e-05, 1.911017e-05, 2.432491e-08, 1.086516e-08, 3.744985e-07, 2.206217e-09, 1.691230e-08, 3.501572e-08, 1.350740e-08, 1.468590e-09, 2.623125e-08, 6.993237e-10, 2.233229e-11, 3.985255e-08, 1.385850e-02, 4.599369e+00, 9.130078e+03, 9.227164e+03
9.100000e-03, 1.058704e-01, 2.896647e+00, 6.677000e-01, 2.896647e+00, 8.572405e-02, 2.632701e-01, -1.906356e+06, 1.703062e+03, 2.501106e+04, 1.703062e+03, 4.699955e+06, 3.498718e-03, 4.869599e-01, 1.543054e-05, 6.537962e-09, 1.894784e-01, 3.612575e-07, 2.792520e-01, 3.168767e-02, 9.010798e-03, 5.859543e-06, 3.221537e-07, 2.920746e-06, 1.610110e-07, 1.606354e-07, 1.074308e-06, 5.334925e-09, 2.069953e-05, 5.593990e-09, 4.608133e-05, 1.891813e-05, 2.419615e-08, 1.076427e-08, 3.726652e-07, 2.181366e-09, 1.670130e-08, 3.453129e-08, 1.331989e-08, 1.446312e-09, 2.622963e-08, 6.862446e-10, 2.162121e-11, 3.984940e-08, 1.385764e-02, 4.599576e+00, 9.098286e+03, 9.195119e+03
9.200000e-03, 1.070370e-01, 2.896647e+00, 6.677000e-01, 2.896647e+00, 8.572022e-02, 2.632701e-01, -1.890184e+06, 1.702881e+03, 2.501106e+04, 1.702881e+03, 4.699955e+06, 3.498502e-03, 4.870215e-01, 1.540553e-05, 6.515645e-09, 1.894362e-01, 3.603825e-07, 2.792667e-01, 3.168511e-02, 8.980028e-03, 5.829390e-06, 3.206444e-07, 2.920652e-06, 1.608474e-07, 1.606544e-07, 1.066359e-06, 5.287291e-09, 2.052349e-05, 5.535894e-09, 4.595858e-05, 1.872887e-05, 2.406878e-08, 1.066479e-08, 3.708501e-07, 2.156904e-09, 1.649372e-08, 3.405536e-08, 1.313568e-08, 1.424449e-09, 2.622801e-08, 6.734431e-10, 2.084066e-11, 3.984627e-08, 1.385678e-02, 4.599781e+00, 9.066737e+03, 9.163318e+03
9.300000e-03, 1.082036e-01, 2.896647e+00, 6.677000e-01, 2.896647e+00, 8.571642e-02, 2.632701e-01, -1.876003e+06, 1.702701e+03, 2.501106e+04, 1.702701e+03, 4.699955e+06, 3.498288e-03, 4.870827e-01, 1.538073e-05, 6.493473e-09, 1.893943e-01, 3.595155e-07, 2.792812e-01, 3.168256e-02, 8.949486e-03, 5.799535e-06, 3.191498e-07, 2.920560e-06, 1.606851e-07, 1.606733e-07, 1.058499e-06, 5.240277e-09, 2.034966e-05, 5.478642e-09, 4.583642e-05, 1.854228e-05, 2.394276e-08, 1.056667e-08, 3.690528e-07, 2.132818e-09, 1.628944e-08, 3.358755e-08, 1.295463e-08, 1.402982e-09, 2.622640e-08, 6.609035e-10, 1.998895e-11, 3.984316e-08, 1.385593e-02, 4.599985e+00, 9.035425e+03, 9.131757e+03
9.400000e-03, 1.093703e-01, 2.896647e+00, 6.677000e-01, 2.896647e+00, 8.571264e-02, 2.632701e-01, -1.864201e+06, 1.702522e+03, 2.501106e+04, 1.702522e+03, 4.699955e+06, 3.498076e-03, 4.871434e-01, 1.535613e-05, 6.471446e-09, 1.893528e-01, 3.586563e-07, 2.792956e-01, 3.168004e-02, 8.919167e-03, 5.769971e-06, 3.176697e-07, 2.920471e-06, 1.605241e-07, 1.606921e-07, 1.050727e-06, 5.193866e-09, 2.017798e-05, 5.422203e-09, 4.571485e-05, 1.835828e-05, 2.381805e-08, 1.046985e-08, 3.672726e-07, 2.109093e-09, 1.608833e-08, 3.312753e-08, 1.277659e-08, 1.381892e-09, 2.622481e-08, 6.486103e-10, 1.906441e-11, 3.984008e-08, 1.385509e-02, 4.600188e+00, 9.004346e+03, 9.100429e+03
9.500000e-03, 1.105370e-01, 2.896647e+00, 6.677000e-01, 2.896647e+00, 8.570888e-02, 2.632701e-01, -1.854051e+06, 1.702345e+03, 2.501106e+04, 1.702345e+03, 4.699955e+06, 3.497865e-03, 4.872037e-01, 1.533174e-05, 6.449563e-09, 1.893115e-01, 3.578051e-07, 2.793099e-01, 3.167754e-02, 8.889072e-03, 5.740701e-06, 3.162040e-07, 2.920385e-06, 1.603643e-07, 1.607107e-07, 1.043043e-06, 5.148062e-09, 2.000847e-05, 5.366591e-09, 4.559387e-05, 1.817690e-05, 2.369467e-08, 1.037436e-08, 3.655100e-07, 2.085735e-09, 1.589044e-08, 3.267548e-08, 1.260164e-08, 1.361191e-09, 2.622323e-08, 6.365777e-10, 1.814818e-11, 3.983701e-08, 1.385426e-02, 4.600390e+00, 8.973502e+03, 9.069337e+03
9.600000e-03, 1.117038e-01, 2.896647e+00, 6.677000e-01, 2.896647e+00, 8.570516e-02, 2.632701e-01, -1.841474e+06, 1.702169e+03, 2.501106e+04, 1.702169e+03, 4.699955e+06, 3.497656e-03, 4.872635e-01, 1.530760e-05, 6.427832e-09, 1.892706e-01, 3.569633e-07, 2.793241e-01, 3.167506e-02, 8.859224e-03, 5.711765e-06, 3.147546e-07, 2.920302e-06, 1.602061e-07, 1.607291e-07, 1.035456e-06, 5.102952e-09, 1.984142e-05, 5.311941e-09, 4.547350e-05, 1.799857e-05, 2.357278e-08, 1.028040e-08, 3.637671e-07, 2.062817e-09, 1.569641e-08, 3.223319e-08, 1.243048e-08, 1.340979e-09, 2.622166e-08, 6.249070e-10, 1.756323e-11, 3.983396e-08, 1.385343e-02, 4.600589e+00, 8.942917e+03, 9.038505e+03
9.700000e-03, 1.128706e-01, 2.896647e+00, 6.677000e-01, 2.896647e+00, 8.570146e-02, 2.632701e-01, -1.830907e+06, 1.701995e+03, 2.501106e+04, 1.701995e+03, 4.699955e+06, 3.497448e-03, 4.873229e-01, 1.528367e-05, 6.406240e-09, 1.892300e-01, 3.561291e-07, 2.793381e-01, 3.167260e-02, 8.829594e-03, 5.683113e-06, 3.133191e-07, 2.920221e-06, 1.600492e-07, 1.607474e-07, 1.027953e-06, 5.058420e-09, 1.967644e-05, 5.258072e-09, 4.535370e-05, 1.782272e-05, 2.345216e-08, 1.018770e-08, 3.620410e-07, 2.040245e-09, 1.550541e-08, 3.179836e-08, 1.226222e-08, 1.321127e-09, 2.622010e-08, 6.134767e-10, 1.701334e-11, 3.983094e-08, 1.385261e-02, 4.600788e+00, 8.912558e+03, 9.007902e+03
9.800000e-03, 1.140374e-01, 2.896647e+00, 6.677000e-01, 2.896647e+00, 8.569778e-02, 2.632701e-01, -1.822679e+06, 1.701822e+03, 2.501106e+04, 1.701822e+03, 4.699955e+06, 3.497242e-03, 4.873818e-01, 1.525994e-05, 6.384787e-09, 1.891897e-01, 3.553025e-07, 2.793521e-01, 3.167016e-02, 8.800178e-03, 5.654736e-06, 3.118973e-07, 2.920143e-06, 1.598935e-07, 1.607655e-07, 1.020532e-06, 5.014448e-09, 1.951346e-05, 5.204955e-09, 4.523447e-05, 1.764927e-05, 2.333278e-08, 1.009621e-08, 3.603313e-07, 2.018007e-09, 1.531735e-08, 3.137069e-08, 1.209672e-08, 1.301619e-09, 2.621856e-08, 6.022743e-10, 1.650528e-11, 3.982793e-08, 1.385179e-02, 4.600986e+00, 8.882423e+03, 8.977522e+03
9.900000e-03, 1.152044e-01, 2.896647e+00, 6.677000e-01, 2.896647e+00, 8.569413e-02, 2.632701e-01, -1.817137e+06, 1.701649e+03, 2.501106e+04, 1.701649e+03, 4.699955e+06, 3.497038e-03, 4.874403e-01, 1.523640e-05, 6.363468e-09, 1.891497e-01, 3.544833e-07, 2.793660e-01, 3.166774e-02, 8.770971e-03, 5.626630e-06, 3.104887e-07, 2.920067e-06, 1.597390e-07, 1.607834e-07, 1.013190e-06, 4.971020e-09, 1.935243e-05, 5.152564e-09, 4.511580e-05, 1.747814e-05, 2.321460e-08, 1.000589e-08, 3.586376e-07, 1.996089e-09, 1.513211e-08, 3.094986e-08, 1.193389e-08, 1.282438e-09, 2.621703e-08, 5.912874e-10, 1.604581e-11, 3.982494e-08, 1.385098e-02, 4.601182e+00, 8.852506e+03, 8.947363e+03
1.000000e-02, 1.163713e-01, 2.896647e+00, 6.677000e-01, 2.896647e+00, 8.569050e-02, 2.632701e-01, -1.814649e+06, 1.701478e+03, 2.501106e+04, 1.701478e+03, 4.699955e+06, 3.496834e-03, 4.874984e-01, 1.521305e-05, 6.342282e-09, 1.891100e-01, 3.536714e-07, 2.793797e-01, 3.166534e-02, 8.741969e-03, 5.598787e-06, 3.090931e-07, 2.919993e-06, 1.595857e-07, 1.608012e-07, 1.005926e-06, 4.928118e-09, 1.919329e-05, 5.100873e-09, 4.499768e-05, 1.730924e-05, 2.309758e-08, 9.916720e-09, 3.569594e-07, 1.974480e-09, 1.494957e-08, 3.053558e-08, 1.177359e-08, 1.263568e-09, 2.621550e-08, 5.805034e-10, 1.564172e-11, 3.982197e-08, 1.385017e-02, 4.601377e+00, 8.822804e+03, 8.917418e+03
