Distance_PFRC3_(m), Plug_flow_residence_time_PFRC3_(sec), Internal_surface_area_per_unit_distance_PFRC3_(m), Cross-section_area_PFRC3_(m2), External_surface_area_per_unit_distance_PFRC3_(m), Velocity_PFRC3_(m/sec), Exit_mass_flow_rate_PFRC3_(kg/sec), Volumetric_heat_production_rate_PFRC3_(J/m3-sec), Surface_temperature_PFRC3_(K), Temperature_PFRC3_(K), Pressure_PFRC3_(Pa), Mole_fraction_N2_PFRC3_(), Mole_fraction_H2_PFRC3_(), Mole_fraction_H_PFRC3_(), Mole_fraction_O2_PFRC3_(), Mole_fraction_H2O_PFRC3_(), Mole_fraction_OH_PFRC3_(), Mole_fraction_HO2_PFRC3_(), Mole_fraction_CO_PFRC3_(), Mole_fraction_CO2_PFRC3_(), Mole_fraction_CH4_PFRC3_(), Mole_fraction_CH3_PFRC3_(), Mole_fraction_CH3OH_PFRC3_(), Mole_fraction_CH2O_PFRC3_(), Mole_fraction_HCO_PFRC3_(), Mole_fraction_HOCHO_PFRC3_(), Mole_fraction_C2H6_PFRC3_(), Mole_fraction_C2H5_PFRC3_(), Mole_fraction_C2H4_PFRC3_(), Mole_fraction_C2H3_PFRC3_(), Mole_fraction_CHOCHO_PFRC3_(), Mole_fraction_CHCHO_PFRC3_(), Mole_fraction_C2H2_PFRC3_(), Mole_fraction_CH3CHO_PFRC3_(), Mole_fraction_C2H3OH_PFRC3_(), Mole_fraction_CH2CO_PFRC3_(), Mole_fraction_HCCOH_PFRC3_(), Mole_fraction_C3H8_PFRC3_(), Mole_fraction_C3H6_PFRC3_(), Mole_fraction_C3H5-A_PFRC3_(), Mole_fraction_CH3CHCO_PFRC3_(), Mole_fraction_C3H4-P_PFRC3_(), Mole_fraction_C3H4-A_PFRC3_(), Mole_fraction_C3H3_PFRC3_(), Mole_fraction_CCYCCO-T1_PFRC3_(), Mole_fraction_C4H6_PFRC3_(), Mole_fraction_C4H4_PFRC3_(), Mole_fraction_C4H3-I_PFRC3_(), Mole_fraction_C4H2_PFRC3_(), Mole_fraction_C4H612_PFRC3_(), Mole_fraction_C4H6-2_PFRC3_(), Mole_fraction_H2C4O_PFRC3_(), Mole_fraction_L-C6H4_PFRC3_(), Mole_fraction_C-C6H4_PFRC3_(), Mole_fraction_C6H2_PFRC3_(), Mole_fraction_C6H6_PFRC3_(), Mole_fraction_FULVENE_PFRC3_(), Mole_fraction_C6H5OH_PFRC3_(), Mole_fraction_C6H5O_PFRC3_(), Mole_fraction_C5H6_PFRC3_(), Mole_fraction_C5H5_PFRC3_(), Mole_fraction_C5H4O_PFRC3_(), Mole_fraction_OC5H7O_PFRC3_(), Mole_fraction_IND_PFRC3_(), Mole_fraction_C9H7_PFRC3_(), Mole_fraction_C9H6O_PFRC3_(), Molecular_weight_PFRC3_(kg/mole), Mass_density_PFRC3_(kg/m3), Unburned_hydrocarbons_PFRC3_(ppm), Volatile_organic_compounds_PFRC3_(ppm)
6.700000e-03, 6.513128e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 1.028747e+01, 5.265401e+00, 1.966533e+04, 1.729839e+03, 1.729839e+03, 4.700000e+06, 3.531384e-03, 4.780450e-01, 1.975957e-05, 1.282251e-07, 1.955590e-01, 5.198377e-07, 2.544634e-10, 2.765535e-01, 3.247268e-02, 1.353315e-02, 1.146351e-05, 6.011182e-07, 2.963948e-06, 1.883909e-07, 1.565099e-07, 3.350969e-06, 2.486019e-08, 9.168991e-05, 3.407355e-08, 3.967785e-10, 6.115266e-05, 1.093032e-04, 6.232251e-08, 5.423596e-08, 7.485825e-07, 1.510197e-08, 2.132493e-09, 1.245900e-07, 2.287700e-09, 2.606057e-09, 3.303200e-07, 1.292371e-07, 1.743804e-08, 2.647460e-08, 4.168824e-09, 2.125920e-08, 9.825311e-11, 8.362867e-09, 4.183062e-10, 5.779603e-10, 1.383103e-11, 5.600677e-11, 9.837168e-11, 2.011992e-11, 2.297065e-06, 3.813917e-09, 6.872617e-09, 7.679465e-11, 2.103440e-09, 1.888021e-10, 4.503036e-13, 4.029435e-08, 4.680656e-11, 4.414069e-12, 4.017962e-14, 1.398702e-02, 4.570698e+00, 1.396923e+04, 1.409756e+04
6.800000e-03, 6.610333e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 1.028747e+01, 5.265401e+00, -4.901817e+04, 1.729838e+03, 1.729838e+03, 4.700000e+06, 3.531382e-03, 4.780432e-01, 1.975722e-05, 1.234069e-07, 1.955604e-01, 5.197786e-07, 2.450675e-10, 2.765565e-01, 3.247033e-02, 1.353369e-02, 1.146263e-05, 6.010556e-07, 2.963923e-06, 1.883711e-07, 1.565208e-07, 3.344693e-06, 2.478382e-08, 9.140612e-05, 3.395806e-08, 3.852356e-10, 6.115077e-05, 1.089356e-04, 6.220474e-08, 5.406632e-08, 7.481928e-07, 1.505120e-08, 2.125800e-09, 1.241899e-07, 2.279943e-09, 2.595606e-09, 3.291961e-07, 1.287959e-07, 1.737676e-08, 2.647458e-08, 4.144913e-09, 2.110115e-08, 9.751375e-11, 8.295618e-09, 4.163257e-10, 5.751113e-10, 1.371934e-11, 5.517177e-11, 9.768342e-11, 1.972109e-11, 2.285051e-06, 3.793834e-09, 6.836156e-09, 7.638139e-11, 2.092227e-09, 1.877911e-10, 4.378642e-13, 4.029432e-08, 4.639990e-11, 4.375685e-12, 3.980517e-14, 1.398701e-02, 4.570697e+00, 1.396837e+04, 1.409669e+04
6.900000e-03, 6.707539e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 1.028747e+01, 5.265401e+00, -1.174607e+05, 1.729837e+03, 1.729837e+03, 4.700000e+06, 3.531380e-03, 4.780413e-01, 1.975488e-05, 1.185886e-07, 1.955617e-01, 5.197195e-07, 2.356716e-10, 2.765595e-01, 3.246797e-02, 1.353422e-02, 1.146175e-05, 6.009931e-07, 2.963897e-06, 1.883513e-07, 1.565317e-07, 3.338416e-06, 2.470745e-08, 9.112234e-05, 3.384256e-08, 3.736928e-10, 6.114887e-05, 1.085680e-04, 6.208698e-08, 5.389669e-08, 7.478031e-07, 1.500043e-08, 2.119107e-09, 1.237899e-07, 2.272186e-09, 2.585154e-09, 3.280721e-07, 1.283547e-07, 1.731548e-08, 2.647457e-08, 4.121002e-09, 2.094311e-08, 9.677439e-11, 8.228368e-09, 4.143452e-10, 5.722624e-10, 1.360765e-11, 5.433676e-11, 9.699515e-11, 1.932226e-11, 2.273037e-06, 3.773750e-09, 6.799695e-09, 7.596813e-11, 2.081013e-09, 1.867800e-10, 4.254248e-13, 4.029428e-08, 4.599323e-11, 4.337301e-12, 3.943073e-14, 1.398700e-02, 4.570697e+00, 1.396751e+04, 1.409582e+04
7.000000e-03, 6.804744e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 1.028747e+01, 5.265401e+00, -1.856623e+05, 1.729836e+03, 1.729836e+03, 4.700000e+06, 3.531377e-03, 4.780394e-01, 1.975254e-05, 1.137703e-07, 1.955631e-01, 5.196603e-07, 2.262757e-10, 2.765625e-01, 3.246562e-02, 1.353476e-02, 1.146087e-05, 6.009305e-07, 2.963872e-06, 1.883316e-07, 1.565426e-07, 3.332140e-06, 2.463108e-08, 9.083856e-05, 3.372706e-08, 3.621500e-10, 6.114698e-05, 1.082004e-04, 6.196921e-08, 5.372705e-08, 7.474134e-07, 1.494966e-08, 2.112415e-09, 1.233898e-07, 2.264429e-09, 2.574703e-09, 3.269482e-07, 1.279135e-07, 1.725420e-08, 2.647455e-08, 4.097091e-09, 2.078507e-08, 9.603503e-11, 8.161118e-09, 4.123647e-10, 5.694134e-10, 1.349596e-11, 5.350176e-11, 9.630689e-11, 1.892343e-11, 2.261023e-06, 3.753666e-09, 6.763234e-09, 7.555486e-11, 2.069800e-09, 1.857690e-10, 4.129854e-13, 4.029425e-08, 4.558656e-11, 4.298917e-12, 3.905628e-14, 1.398699e-02, 4.570696e+00, 1.396665e+04, 1.409496e+04
7.100000e-03, 6.901950e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 1.028747e+01, 5.265401e+00, -2.536230e+05, 1.729835e+03, 1.729835e+03, 4.700000e+06, 3.531375e-03, 4.780375e-01, 1.975019e-05, 1.089521e-07, 1.955645e-01, 5.196012e-07, 2.168798e-10, 2.765655e-01, 3.246326e-02, 1.353530e-02, 1.145998e-05, 6.008680e-07, 2.963847e-06, 1.883118e-07, 1.565535e-07, 3.325863e-06, 2.455472e-08, 9.055477e-05, 3.361157e-08, 3.506072e-10, 6.114509e-05, 1.078328e-04, 6.185144e-08, 5.355742e-08, 7.470237e-07, 1.489890e-08, 2.105722e-09, 1.229897e-07, 2.256673e-09, 2.564252e-09, 3.258243e-07, 1.274723e-07, 1.719292e-08, 2.647453e-08, 4.073180e-09, 2.062703e-08, 9.529567e-11, 8.093869e-09, 4.103841e-10, 5.665644e-10, 1.338427e-11, 5.266675e-11, 9.561863e-11, 1.852461e-11, 2.249009e-06, 3.733582e-09, 6.726773e-09, 7.514160e-11, 2.058587e-09, 1.847579e-10, 4.005460e-13, 4.029422e-08, 4.517989e-11, 4.260533e-12, 3.868184e-14, 1.398698e-02, 4.570696e+00, 1.396579e+04, 1.409409e+04
7.200000e-03, 6.999155e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 1.028747e+01, 5.265401e+00, -3.213427e+05, 1.729834e+03, 1.729834e+03, 4.700000e+06, 3.531373e-03, 4.780357e-01, 1.974785e-05, 1.041339e-07, 1.955658e-01, 5.195421e-07, 2.074839e-10, 2.765686e-01, 3.246091e-02, 1.353583e-02, 1.145910e-05, 6.008055e-07, 2.963821e-06, 1.882920e-07, 1.565644e-07, 3.319587e-06, 2.447835e-08, 9.027099e-05, 3.349607e-08, 3.390644e-10, 6.114320e-05, 1.074652e-04, 6.173367e-08, 5.338779e-08, 7.466340e-07, 1.484813e-08, 2.099029e-09, 1.225896e-07, 2.248916e-09, 2.553801e-09, 3.247003e-07, 1.270311e-07, 1.713164e-08, 2.647452e-08, 4.049269e-09, 2.046898e-08, 9.455631e-11, 8.026619e-09, 4.084036e-10, 5.637154e-10, 1.327258e-11, 5.183175e-11, 9.493037e-11, 1.812578e-11, 2.236995e-06, 3.713498e-09, 6.690312e-09, 7.472834e-11, 2.047374e-09, 1.837468e-10, 3.881066e-13, 4.029418e-08, 4.477323e-11, 4.222149e-12, 3.830739e-14, 1.398697e-02, 4.570695e+00, 1.396493e+04, 1.409322e+04
7.300000e-03, 7.096361e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 1.028747e+01, 5.265401e+00, -3.888215e+05, 1.729833e+03, 1.729833e+03, 4.700000e+06, 3.531371e-03, 4.780338e-01, 1.974550e-05, 9.931564e-08, 1.955672e-01, 5.194829e-07, 1.980880e-10, 2.765716e-01, 3.245855e-02, 1.353637e-02, 1.145822e-05, 6.007429e-07, 2.963796e-06, 1.882722e-07, 1.565753e-07, 3.313311e-06, 2.440198e-08, 8.998720e-05, 3.338057e-08, 3.275216e-10, 6.114130e-05, 1.070976e-04, 6.161590e-08, 5.321815e-08, 7.462443e-07, 1.479736e-08, 2.092336e-09, 1.221895e-07, 2.241159e-09, 2.543350e-09, 3.235764e-07, 1.265899e-07, 1.707036e-08, 2.647450e-08, 4.025358e-09, 2.031094e-08, 9.381696e-11, 7.959370e-09, 4.064231e-10, 5.608665e-10, 1.316089e-11, 5.099675e-11, 9.424211e-11, 1.772695e-11, 2.224981e-06, 3.693414e-09, 6.653851e-09, 7.431508e-11, 2.036160e-09, 1.827358e-10, 3.756672e-13, 4.029415e-08, 4.436656e-11, 4.183766e-12, 3.793295e-14, 1.398696e-02, 4.570695e+00, 1.396407e+04, 1.409236e+04
7.400000e-03, 7.193566e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 1.028747e+01, 5.265401e+00, -4.560593e+05, 1.729832e+03, 1.729832e+03, 4.700000e+06, 3.531368e-03, 4.780319e-01, 1.974316e-05, 9.449741e-08, 1.955686e-01, 5.194238e-07, 1.886921e-10, 2.765746e-01, 3.245620e-02, 1.353690e-02, 1.145733e-05, 6.006804e-07, 2.963771e-06, 1.882525e-07, 1.565862e-07, 3.307034e-06, 2.432561e-08, 8.970342e-05, 3.326508e-08, 3.159789e-10, 6.113941e-05, 1.067300e-04, 6.149814e-08, 5.304852e-08, 7.458546e-07, 1.474660e-08, 2.085643e-09, 1.217894e-07, 2.233402e-09, 2.532899e-09, 3.224525e-07, 1.261486e-07, 1.700908e-08, 2.647448e-08, 4.001447e-09, 2.015290e-08, 9.307760e-11, 7.892121e-09, 4.044426e-10, 5.580175e-10, 1.304920e-11, 5.016175e-11, 9.355386e-11, 1.732813e-11, 2.212967e-06, 3.673331e-09, 6.617391e-09, 7.390183e-11, 2.024947e-09, 1.817247e-10, 3.632279e-13, 4.029411e-08, 4.395990e-11, 4.145382e-12, 3.755851e-14, 1.398695e-02, 4.570695e+00, 1.396321e+04, 1.409149e+04
7.500000e-03, 7.290772e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 1.028748e+01, 5.265401e+00, -5.230562e+05, 1.729832e+03, 1.729832e+03, 4.700000e+06, 3.531366e-03, 4.780300e-01, 1.974082e-05, 8.967919e-08, 1.955699e-01, 5.193646e-07, 1.792963e-10, 2.765776e-01, 3.245384e-02, 1.353744e-02, 1.145645e-05, 6.006178e-07, 2.963745e-06, 1.882327e-07, 1.565971e-07, 3.300758e-06, 2.424924e-08, 8.941964e-05, 3.314958e-08, 3.044361e-10, 6.113752e-05, 1.063624e-04, 6.138037e-08, 5.287889e-08, 7.454649e-07, 1.469583e-08, 2.078951e-09, 1.213893e-07, 2.225645e-09, 2.522448e-09, 3.213285e-07, 1.257074e-07, 1.694780e-08, 2.647447e-08, 3.977536e-09, 1.999486e-08, 9.233824e-11, 7.824872e-09, 4.024621e-10, 5.551685e-10, 1.293751e-11, 4.932675e-11, 9.286560e-11, 1.692930e-11, 2.200954e-06, 3.653247e-09, 6.580930e-09, 7.348857e-11, 2.013734e-09, 1.807136e-10, 3.507886e-13, 4.029408e-08, 4.355323e-11, 4.106998e-12, 3.718407e-14, 1.398694e-02, 4.570694e+00, 1.396235e+04, 1.409062e+04
7.600000e-03, 7.387977e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 1.028748e+01, 5.265401e+00, -5.898121e+05, 1.729831e+03, 1.729831e+03, 4.700000e+06, 3.531364e-03, 4.780281e-01, 1.973847e-05, 8.486098e-08, 1.955713e-01, 5.193055e-07, 1.699005e-10, 2.765806e-01, 3.245149e-02, 1.353797e-02, 1.145557e-05, 6.005553e-07, 2.963720e-06, 1.882129e-07, 1.566080e-07, 3.294482e-06, 2.417287e-08, 8.913586e-05, 3.303408e-08, 2.928934e-10, 6.113563e-05, 1.059948e-04, 6.126260e-08, 5.270925e-08, 7.450752e-07, 1.464506e-08, 2.072258e-09, 1.209893e-07, 2.217888e-09, 2.511997e-09, 3.202046e-07, 1.252662e-07, 1.688653e-08, 2.647445e-08, 3.953625e-09, 1.983682e-08, 9.159889e-11, 7.757623e-09, 4.004816e-10, 5.523196e-10, 1.282582e-11, 4.849175e-11, 9.217734e-11, 1.653048e-11, 2.188940e-06, 3.633163e-09, 6.544469e-09, 7.307531e-11, 2.002521e-09, 1.797026e-10, 3.383492e-13, 4.029405e-08, 4.314657e-11, 4.068615e-12, 3.680963e-14, 1.398694e-02, 4.570694e+00, 1.396148e+04, 1.408976e+04
7.700000e-03, 7.485182e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 1.028748e+01, 5.265401e+00, -6.563270e+05, 1.729830e+03, 1.729830e+03, 4.700000e+06, 3.531362e-03, 4.780263e-01, 1.973613e-05, 8.004278e-08, 1.955727e-01, 5.192464e-07, 1.605046e-10, 2.765837e-01, 3.244913e-02, 1.353851e-02, 1.145469e-05, 6.004928e-07, 2.963695e-06, 1.881932e-07, 1.566189e-07, 3.288205e-06, 2.409651e-08, 8.885207e-05, 3.291859e-08, 2.813507e-10, 6.113373e-05, 1.056272e-04, 6.114484e-08, 5.253962e-08, 7.446855e-07, 1.459429e-08, 2.065565e-09, 1.205892e-07, 2.210132e-09, 2.501546e-09, 3.190807e-07, 1.248250e-07, 1.682525e-08, 2.647443e-08, 3.929715e-09, 1.967878e-08, 9.085954e-11, 7.690374e-09, 3.985011e-10, 5.494706e-10, 1.271413e-11, 4.765676e-11, 9.148909e-11, 1.613166e-11, 2.176926e-06, 3.613080e-09, 6.508009e-09, 7.266205e-11, 1.991307e-09, 1.786915e-10, 3.259099e-13, 4.029401e-08, 4.273991e-11, 4.030231e-12, 3.643519e-14, 1.398693e-02, 4.570693e+00, 1.396062e+04, 1.408889e+04
7.800000e-03, 7.582388e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 1.028748e+01, 5.265401e+00, -7.226010e+05, 1.729829e+03, 1.729829e+03, 4.700000e+06, 3.531359e-03, 4.780244e-01, 1.973378e-05, 7.522458e-08, 1.955740e-01, 5.191872e-07, 1.511088e-10, 2.765867e-01, 3.244677e-02, 1.353904e-02, 1.145380e-05, 6.004302e-07, 2.963669e-06, 1.881734e-07, 1.566298e-07, 3.281929e-06, 2.402014e-08, 8.856829e-05, 3.280309e-08, 2.698080e-10, 6.113184e-05, 1.052596e-04, 6.102707e-08, 5.236999e-08, 7.442958e-07, 1.454353e-08, 2.058872e-09, 1.201891e-07, 2.202375e-09, 2.491094e-09, 3.179567e-07, 1.243838e-07, 1.676397e-08, 2.647442e-08, 3.905804e-09, 1.952074e-08, 9.012018e-11, 7.623125e-09, 3.965206e-10, 5.466217e-10, 1.260244e-11, 4.682176e-11, 9.080083e-11, 1.573283e-11, 2.164912e-06, 3.592996e-09, 6.471548e-09, 7.224880e-11, 1.980094e-09, 1.776805e-10, 3.134707e-13, 4.029398e-08, 4.233324e-11, 3.991848e-12, 3.606074e-14, 1.398692e-02, 4.570693e+00, 1.395976e+04, 1.408802e+04
7.900000e-03, 7.679593e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 1.028748e+01, 5.265401e+00, -7.886340e+05, 1.729828e+03, 1.729828e+03, 4.700000e+06, 3.531357e-03, 4.780225e-01, 1.973144e-05, 7.040638e-08, 1.955754e-01, 5.191281e-07, 1.417130e-10, 2.765897e-01, 3.244442e-02, 1.353958e-02, 1.145292e-05, 6.003677e-07, 2.963644e-06, 1.881536e-07, 1.566407e-07, 3.275653e-06, 2.394377e-08, 8.828451e-05, 3.268760e-08, 2.582653e-10, 6.112995e-05, 1.048920e-04, 6.090930e-08, 5.220036e-08, 7.439061e-07, 1.449276e-08, 2.052180e-09, 1.197890e-07, 2.194618e-09, 2.480643e-09, 3.168328e-07, 1.239426e-07, 1.670269e-08, 2.647440e-08, 3.881893e-09, 1.936270e-08, 8.938083e-11, 7.555876e-09, 3.945401e-10, 5.437727e-10, 1.249075e-11, 4.598677e-11, 9.011258e-11, 1.533401e-11, 2.152898e-06, 3.572912e-09, 6.435087e-09, 7.183554e-11, 1.968881e-09, 1.766694e-10, 3.010314e-13, 4.029395e-08, 4.192658e-11, 3.953464e-12, 3.568630e-14, 1.398691e-02, 4.570693e+00, 1.395890e+04, 1.408716e+04
8.000000e-03, 7.776799e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 1.028748e+01, 5.265401e+00, -8.544261e+05, 1.729827e+03, 1.729827e+03, 4.700000e+06, 3.531355e-03, 4.780206e-01, 1.972909e-05, 6.558819e-08, 1.955768e-01, 5.190689e-07, 1.323172e-10, 2.765927e-01, 3.244206e-02, 1.354011e-02, 1.145204e-05, 6.003051e-07, 2.963619e-06, 1.881339e-07, 1.566516e-07, 3.269376e-06, 2.386740e-08, 8.800073e-05, 3.257210e-08, 2.467226e-10, 6.112806e-05, 1.045244e-04, 6.079153e-08, 5.203072e-08, 7.435164e-07, 1.444199e-08, 2.045487e-09, 1.193889e-07, 2.186861e-09, 2.470192e-09, 3.157089e-07, 1.235014e-07, 1.664141e-08, 2.647438e-08, 3.857982e-09, 1.920466e-08, 8.864148e-11, 7.488627e-09, 3.925596e-10, 5.409238e-10, 1.237906e-11, 4.515177e-11, 8.942433e-11, 1.493519e-11, 2.140885e-06, 3.552829e-09, 6.398627e-09, 7.142228e-11, 1.957668e-09, 1.756584e-10, 2.885922e-13, 4.029391e-08, 4.151992e-11, 3.915081e-12, 3.531187e-14, 1.398690e-02, 4.570692e+00, 1.395804e+04, 1.408629e+04
8.100000e-03, 7.874004e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 1.028748e+01, 5.265401e+00, -9.199772e+05, 1.729826e+03, 1.729826e+03, 4.700000e+06, 3.531353e-03, 4.780188e-01, 1.972675e-05, 6.077001e-08, 1.955781e-01, 5.190098e-07, 1.229214e-10, 2.765957e-01, 3.243971e-02, 1.354065e-02, 1.145115e-05, 6.002426e-07, 2.963593e-06, 1.881141e-07, 1.566625e-07, 3.263100e-06, 2.379104e-08, 8.771695e-05, 3.245661e-08, 2.351800e-10, 6.112616e-05, 1.041569e-04, 6.067377e-08, 5.186109e-08, 7.431267e-07, 1.439123e-08, 2.038794e-09, 1.189888e-07, 2.179104e-09, 2.459741e-09, 3.145850e-07, 1.230602e-07, 1.658013e-08, 2.647437e-08, 3.834072e-09, 1.904662e-08, 8.790213e-11, 7.421379e-09, 3.905791e-10, 5.380749e-10, 1.226737e-11, 4.431678e-11, 8.873607e-11, 1.453637e-11, 2.128871e-06, 3.532745e-09, 6.362167e-09, 7.100903e-11, 1.946455e-09, 1.746473e-10, 2.761529e-13, 4.029388e-08, 4.111326e-11, 3.876698e-12, 3.493743e-14, 1.398689e-02, 4.570692e+00, 1.395718e+04, 1.408542e+04
8.200000e-03, 7.971210e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 1.028748e+01, 5.265401e+00, -9.852873e+05, 1.729825e+03, 1.729825e+03, 4.700000e+06, 3.531350e-03, 4.780169e-01, 1.972441e-05, 5.595184e-08, 1.955795e-01, 5.189507e-07, 1.135257e-10, 2.765987e-01, 3.243735e-02, 1.354118e-02, 1.145027e-05, 6.001801e-07, 2.963568e-06, 1.880943e-07, 1.566734e-07, 3.256824e-06, 2.371467e-08, 8.743317e-05, 3.234111e-08, 2.236373e-10, 6.112427e-05, 1.037893e-04, 6.055600e-08, 5.169146e-08, 7.427370e-07, 1.434046e-08, 2.032101e-09, 1.185888e-07, 2.171348e-09, 2.449290e-09, 3.134611e-07, 1.226190e-07, 1.651885e-08, 2.647435e-08, 3.810161e-09, 1.888858e-08, 8.716278e-11, 7.354130e-09, 3.885986e-10, 5.352259e-10, 1.215568e-11, 4.348179e-11, 8.804782e-11, 1.413754e-11, 2.116857e-06, 3.512662e-09, 6.325706e-09, 7.059577e-11, 1.935241e-09, 1.736363e-10, 2.637137e-13, 4.029384e-08, 4.070660e-11, 3.838314e-12, 3.456299e-14, 1.398688e-02, 4.570691e+00, 1.395632e+04, 1.408456e+04
8.300000e-03, 8.068415e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 1.028748e+01, 5.265401e+00, -1.050356e+06, 1.729824e+03, 1.729824e+03, 4.700000e+06, 3.531348e-03, 4.780150e-01, 1.972206e-05, 5.113367e-08, 1.955809e-01, 5.188915e-07, 1.041299e-10, 2.766018e-01, 3.243500e-02, 1.354172e-02, 1.144939e-05, 6.001175e-07, 2.963543e-06, 1.880745e-07, 1.566842e-07, 3.250548e-06, 2.363830e-08, 8.714939e-05, 3.222561e-08, 2.120947e-10, 6.112238e-05, 1.034217e-04, 6.043824e-08, 5.152183e-08, 7.423473e-07, 1.428969e-08, 2.025409e-09, 1.181887e-07, 2.163591e-09, 2.438839e-09, 3.123371e-07, 1.221778e-07, 1.645757e-08, 2.647433e-08, 3.786250e-09, 1.873054e-08, 8.642344e-11, 7.286882e-09, 3.866181e-10, 5.323770e-10, 1.204399e-11, 4.264680e-11, 8.735957e-11, 1.373872e-11, 2.104843e-06, 3.492578e-09, 6.289246e-09, 7.018252e-11, 1.924028e-09, 1.726252e-10, 2.512745e-13, 4.029381e-08, 4.029994e-11, 3.799931e-12, 3.418855e-14, 1.398687e-02, 4.570691e+00, 1.395546e+04, 1.408369e+04
8.400000e-03, 8.165621e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 1.028748e+01, 5.265401e+00, -1.115185e+06, 1.729823e+03, 1.729823e+03, 4.700000e+06, 3.531346e-03, 4.780131e-01, 1.971972e-05, 4.631550e-08, 1.955822e-01, 5.188324e-07, 9.473416e-11, 2.766048e-01, 3.243264e-02, 1.354225e-02, 1.144851e-05, 6.000550e-07, 2.963517e-06, 1.880548e-07, 1.566951e-07, 3.244271e-06, 2.356193e-08, 8.686561e-05, 3.211012e-08, 2.005521e-10, 6.112049e-05, 1.030541e-04, 6.032047e-08, 5.135220e-08, 7.419576e-07, 1.423893e-08, 2.018716e-09, 1.177886e-07, 2.155834e-09, 2.428388e-09, 3.112132e-07, 1.217366e-07, 1.639630e-08, 2.647432e-08, 3.762340e-09, 1.857250e-08, 8.568409e-11, 7.219633e-09, 3.846376e-10, 5.295281e-10, 1.193230e-11, 4.181181e-11, 8.667132e-11, 1.333990e-11, 2.092830e-06, 3.472494e-09, 6.252786e-09, 6.976927e-11, 1.912815e-09, 1.716142e-10, 2.388353e-13, 4.029378e-08, 3.989328e-11, 3.761548e-12, 3.381411e-14, 1.398686e-02, 4.570691e+00, 1.395460e+04, 1.408283e+04
8.500000e-03, 8.262826e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 1.028748e+01, 5.265401e+00, -1.179772e+06, 1.729822e+03, 1.729822e+03, 4.700000e+06, 3.531344e-03, 4.780112e-01, 1.971737e-05, 4.149734e-08, 1.955836e-01, 5.187733e-07, 8.533842e-11, 2.766078e-01, 3.243029e-02, 1.354279e-02, 1.144762e-05, 5.999924e-07, 2.963492e-06, 1.880350e-07, 1.567060e-07, 3.237995e-06, 2.348557e-08, 8.658183e-05, 3.199463e-08, 1.890095e-10, 6.111859e-05, 1.026865e-04, 6.020270e-08, 5.118257e-08, 7.415680e-07, 1.418816e-08, 2.012023e-09, 1.173885e-07, 2.148077e-09, 2.417938e-09, 3.100893e-07, 1.212954e-07, 1.633502e-08, 2.647430e-08, 3.738429e-09, 1.841446e-08, 8.494474e-11, 7.152385e-09, 3.826571e-10, 5.266791e-10, 1.182062e-11, 4.097682e-11, 8.598307e-11, 1.294108e-11, 2.080816e-06, 3.452411e-09, 6.216325e-09, 6.935601e-11, 1.901602e-09, 1.706031e-10, 2.263961e-13, 4.029374e-08, 3.948662e-11, 3.723165e-12, 3.343968e-14, 1.398686e-02, 4.570690e+00, 1.395374e+04, 1.408196e+04
