Distance_PFRC3_(m), Plug_flow_residence_time_PFRC3_(sec), Internal_surface_area_per_unit_distance_PFRC3_(m), Cross-section_area_PFRC3_(m2), External_surface_area_per_unit_distance_PFRC3_(m), Velocity_PFRC3_(m/sec), Exit_mass_flow_rate_PFRC3_(kg/sec), Volumetric_heat_production_rate_PFRC3_(J/m3-sec), Surface_temperature_PFRC3_(K), Temperature_PFRC3_(K), Pressure_PFRC3_(Pa), Mole_fraction_N2_PFRC3_(), Mole_fraction_H2_PFRC3_(), Mole_fraction_H_PFRC3_(), Mole_fraction_O2_PFRC3_(), Mole_fraction_H2O_PFRC3_(), Mole_fraction_OH_PFRC3_(), Mole_fraction_HO2_PFRC3_(), Mole_fraction_CO_PFRC3_(), Mole_fraction_CO2_PFRC3_(), Mole_fraction_CH4_PFRC3_(), Mole_fraction_CH3_PFRC3_(), Mole_fraction_CH3OH_PFRC3_(), Mole_fraction_CH2O_PFRC3_(), Mole_fraction_HCO_PFRC3_(), Mole_fraction_HOCHO_PFRC3_(), Mole_fraction_C2H6_PFRC3_(), Mole_fraction_C2H5_PFRC3_(), Mole_fraction_C2H4_PFRC3_(), Mole_fraction_C2H3_PFRC3_(), Mole_fraction_CHOCHO_PFRC3_(), Mole_fraction_CHCHO_PFRC3_(), Mole_fraction_C2H2_PFRC3_(), Mole_fraction_CH3CHO_PFRC3_(), Mole_fraction_C2H3OH_PFRC3_(), Mole_fraction_CH2CO_PFRC3_(), Mole_fraction_HCCOH_PFRC3_(), Mole_fraction_C3H8_PFRC3_(), Mole_fraction_C3H6_PFRC3_(), Mole_fraction_C3H5-A_PFRC3_(), Mole_fraction_CH3CHCO_PFRC3_(), Mole_fraction_C3H4-P_PFRC3_(), Mole_fraction_C3H4-A_PFRC3_(), Mole_fraction_C3H3_PFRC3_(), Mole_fraction_CCYCCO-T1_PFRC3_(), Mole_fraction_C4H6_PFRC3_(), Mole_fraction_C4H4_PFRC3_(), Mole_fraction_C4H3-I_PFRC3_(), Mole_fraction_C4H2_PFRC3_(), Mole_fraction_C4H612_PFRC3_(), Mole_fraction_C4H6-2_PFRC3_(), Mole_fraction_H2C4O_PFRC3_(), Mole_fraction_L-C6H4_PFRC3_(), Mole_fraction_C-C6H4_PFRC3_(), Mole_fraction_C6H2_PFRC3_(), Mole_fraction_C6H6_PFRC3_(), Mole_fraction_FULVENE_PFRC3_(), Mole_fraction_C6H5OH_PFRC3_(), Mole_fraction_C6H5O_PFRC3_(), Mole_fraction_C5H6_PFRC3_(), Mole_fraction_C5H5_PFRC3_(), Mole_fraction_C5H4O_PFRC3_(), Mole_fraction_OC5H7O_PFRC3_(), Mole_fraction_IND_PFRC3_(), Mole_fraction_C9H7_PFRC3_(), Mole_fraction_C9H6O_PFRC3_(), Molecular_weight_PFRC3_(kg/mole), Mass_density_PFRC3_(kg/m3), Unburned_hydrocarbons_PFRC3_(ppm), Volatile_organic_compounds_PFRC3_(ppm)
3.800000e-03, 4.226269e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 8.992144e+00, 4.594930e+00, 3.028992e+06, 1.732652e+03, 1.732652e+03, 4.700082e+06, 3.534560e-03, 4.779458e-01, 2.034750e-05, 4.361002e-07, 1.954145e-01, 5.387607e-07, 9.112945e-10, 2.764213e-01, 3.245875e-02, 1.387487e-02, 1.210375e-05, 6.301549e-07, 2.976021e-06, 1.923018e-07, 1.553242e-07, 3.765722e-06, 2.961574e-08, 1.084292e-04, 4.180529e-08, 1.108888e-09, 6.273478e-05, 1.330008e-04, 7.004633e-08, 6.493808e-08, 8.027052e-07, 1.862488e-08, 2.572477e-09, 1.527691e-07, 2.871096e-09, 3.280789e-09, 4.148567e-07, 1.624807e-07, 2.240731e-08, 2.645820e-08, 5.720152e-09, 3.179944e-08, 1.525897e-10, 1.307086e-08, 5.549758e-10, 7.624064e-10, 2.166986e-11, 1.083787e-10, 1.401058e-10, 4.606851e-11, 2.936766e-06, 4.918783e-09, 8.867645e-09, 1.009294e-10, 2.734905e-09, 2.489816e-10, 1.182846e-12, 4.023001e-08, 7.428847e-11, 7.116489e-12, 8.885630e-14, 1.398672e-02, 4.563260e+00, 1.439770e+04, 1.452940e+04
3.900000e-03, 4.337475e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 8.992149e+00, 4.594930e+00, 2.892498e+06, 1.732652e+03, 1.732652e+03, 4.700082e+06, 3.534558e-03, 4.779429e-01, 2.034399e-05, 4.214630e-07, 1.954166e-01, 5.386735e-07, 8.806856e-10, 2.764255e-01, 3.245548e-02, 1.387585e-02, 1.210256e-05, 6.300613e-07, 2.975974e-06, 1.922715e-07, 1.553407e-07, 3.756619e-06, 2.950175e-08, 1.080120e-04, 4.162932e-08, 1.075488e-09, 6.273250e-05, 1.324483e-04, 6.987236e-08, 6.468459e-08, 8.021197e-07, 1.854764e-08, 2.562391e-09, 1.521632e-07, 2.859088e-09, 3.261493e-09, 4.131257e-07, 1.618008e-07, 2.231089e-08, 2.645819e-08, 5.680551e-09, 3.149724e-08, 1.510803e-10, 1.293293e-08, 5.518497e-10, 7.580249e-10, 2.143963e-11, 1.061305e-10, 1.387744e-10, 4.491070e-11, 2.919153e-06, 4.889056e-09, 8.813340e-09, 1.002995e-10, 2.718035e-09, 2.474388e-10, 1.148386e-12, 4.022998e-08, 7.356149e-11, 7.046711e-12, 8.722818e-14, 1.398671e-02, 4.563257e+00, 1.439660e+04, 1.452830e+04
4.000000e-03, 4.448682e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 8.992153e+00, 4.594930e+00, 2.756598e+06, 1.732652e+03, 1.732652e+03, 4.700082e+06, 3.534556e-03, 4.779399e-01, 2.034047e-05, 4.068257e-07, 1.954186e-01, 5.385863e-07, 8.500768e-10, 2.764297e-01, 3.245221e-02, 1.387683e-02, 1.210136e-05, 6.299678e-07, 2.975928e-06, 1.922413e-07, 1.553572e-07, 3.747515e-06, 2.938777e-08, 1.075949e-04, 4.145335e-08, 1.042087e-09, 6.273022e-05, 1.318957e-04, 6.969839e-08, 6.443110e-08, 8.015342e-07, 1.847040e-08, 2.552305e-09, 1.515572e-07, 2.847080e-09, 3.242197e-09, 4.113946e-07, 1.611209e-07, 2.221447e-08, 2.645817e-08, 5.640949e-09, 3.119503e-08, 1.495710e-10, 1.279500e-08, 5.487235e-10, 7.536435e-10, 2.120941e-11, 1.038823e-10, 1.374430e-10, 4.375290e-11, 2.901540e-06, 4.859329e-09, 8.759036e-09, 9.966972e-11, 2.701164e-09, 2.458960e-10, 1.113925e-12, 4.022995e-08, 7.283450e-11, 6.976932e-12, 8.560006e-14, 1.398670e-02, 4.563255e+00, 1.439550e+04, 1.452719e+04
4.100000e-03, 4.559889e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 8.992158e+00, 4.594930e+00, 2.621293e+06, 1.732652e+03, 1.732652e+03, 4.700082e+06, 3.534554e-03, 4.779370e-01, 2.033696e-05, 3.921885e-07, 1.954207e-01, 5.384990e-07, 8.194680e-10, 2.764339e-01, 3.244894e-02, 1.387781e-02, 1.210017e-05, 6.298742e-07, 2.975881e-06, 1.922110e-07, 1.553738e-07, 3.738412e-06, 2.927379e-08, 1.071777e-04, 4.127737e-08, 1.008687e-09, 6.272794e-05, 1.313431e-04, 6.952442e-08, 6.417761e-08, 8.009487e-07, 1.839316e-08, 2.542219e-09, 1.509513e-07, 2.835071e-09, 3.222901e-09, 4.096635e-07, 1.604409e-07, 2.211805e-08, 2.645816e-08, 5.601347e-09, 3.089282e-08, 1.480616e-10, 1.265707e-08, 5.455974e-10, 7.492620e-10, 2.097918e-11, 1.016341e-10, 1.361116e-10, 4.259510e-11, 2.883927e-06, 4.829603e-09, 8.704731e-09, 9.903990e-11, 2.684294e-09, 2.443533e-10, 1.079465e-12, 4.022992e-08, 7.210751e-11, 6.907154e-12, 8.397195e-14, 1.398669e-02, 4.563253e+00, 1.439441e+04, 1.452609e+04
4.200000e-03, 4.671096e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 8.992163e+00, 4.594930e+00, 2.486583e+06, 1.732651e+03, 1.732651e+03, 4.700082e+06, 3.534552e-03, 4.779340e-01, 2.033345e-05, 3.775513e-07, 1.954228e-01, 5.384118e-07, 7.888592e-10, 2.764381e-01, 3.244568e-02, 1.387879e-02, 1.209897e-05, 6.297807e-07, 2.975834e-06, 1.921807e-07, 1.553903e-07, 3.729308e-06, 2.915980e-08, 1.067605e-04, 4.110140e-08, 9.752867e-10, 6.272566e-05, 1.307906e-04, 6.935045e-08, 6.392412e-08, 8.003632e-07, 1.831592e-08, 2.532133e-09, 1.503454e-07, 2.823063e-09, 3.203605e-09, 4.079325e-07, 1.597610e-07, 2.202163e-08, 2.645814e-08, 5.561746e-09, 3.059061e-08, 1.465523e-10, 1.251914e-08, 5.424713e-10, 7.448806e-10, 2.074895e-11, 9.938594e-11, 1.347803e-10, 4.143730e-11, 2.866314e-06, 4.799876e-09, 8.650427e-09, 9.841009e-11, 2.667423e-09, 2.428105e-10, 1.045005e-12, 4.022988e-08, 7.138053e-11, 6.837376e-12, 8.234384e-14, 1.398668e-02, 4.563250e+00, 1.439331e+04, 1.452498e+04
4.300000e-03, 4.782302e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 8.992167e+00, 4.594930e+00, 2.352468e+06, 1.732651e+03, 1.732651e+03, 4.700082e+06, 3.534550e-03, 4.779311e-01, 2.032993e-05, 3.629142e-07, 1.954249e-01, 5.383246e-07, 7.582505e-10, 2.764422e-01, 3.244241e-02, 1.387977e-02, 1.209778e-05, 6.296872e-07, 2.975788e-06, 1.921505e-07, 1.554068e-07, 3.720205e-06, 2.904582e-08, 1.063434e-04, 4.092543e-08, 9.418865e-10, 6.272339e-05, 1.302380e-04, 6.917648e-08, 6.367063e-08, 7.997777e-07, 1.823868e-08, 2.522047e-09, 1.497394e-07, 2.811055e-09, 3.184309e-09, 4.062014e-07, 1.590811e-07, 2.192521e-08, 2.645813e-08, 5.522144e-09, 3.028840e-08, 1.450430e-10, 1.238121e-08, 5.393451e-10, 7.404991e-10, 2.051873e-11, 9.713775e-11, 1.334489e-10, 4.027950e-11, 2.848702e-06, 4.770149e-09, 8.596123e-09, 9.778028e-11, 2.650552e-09, 2.412677e-10, 1.010544e-12, 4.022985e-08, 7.065354e-11, 6.767598e-12, 8.071572e-14, 1.398668e-02, 4.563248e+00, 1.439221e+04, 1.452387e+04
4.400000e-03, 4.893509e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 8.992172e+00, 4.594930e+00, 2.218947e+06, 1.732651e+03, 1.732651e+03, 4.700082e+06, 3.534548e-03, 4.779282e-01, 2.032642e-05, 3.482770e-07, 1.954269e-01, 5.382374e-07, 7.276417e-10, 2.764464e-01, 3.243914e-02, 1.388075e-02, 1.209658e-05, 6.295936e-07, 2.975741e-06, 1.921202e-07, 1.554233e-07, 3.711101e-06, 2.893184e-08, 1.059262e-04, 4.074946e-08, 9.084863e-10, 6.272111e-05, 1.296854e-04, 6.900251e-08, 6.341715e-08, 7.991922e-07, 1.816144e-08, 2.511961e-09, 1.491335e-07, 2.799047e-09, 3.165013e-09, 4.044703e-07, 1.584012e-07, 2.182879e-08, 2.645811e-08, 5.482543e-09, 2.998619e-08, 1.435336e-10, 1.224328e-08, 5.362190e-10, 7.361177e-10, 2.028850e-11, 9.488956e-11, 1.321175e-10, 3.912170e-11, 2.831089e-06, 4.740423e-09, 8.541818e-09, 9.715046e-11, 2.633682e-09, 2.397250e-10, 9.760842e-13, 4.022982e-08, 6.992656e-11, 6.697820e-12, 7.908762e-14, 1.398667e-02, 4.563245e+00, 1.439111e+04, 1.452277e+04
4.500000e-03, 5.004716e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 8.992177e+00, 4.594930e+00, 2.086020e+06, 1.732651e+03, 1.732651e+03, 4.700082e+06, 3.534546e-03, 4.779252e-01, 2.032291e-05, 3.336399e-07, 1.954290e-01, 5.381502e-07, 6.970331e-10, 2.764506e-01, 3.243587e-02, 1.388173e-02, 1.209539e-05, 6.295001e-07, 2.975695e-06, 1.920900e-07, 1.554399e-07, 3.701998e-06, 2.881785e-08, 1.055091e-04, 4.057348e-08, 8.750862e-10, 6.271883e-05, 1.291329e-04, 6.882854e-08, 6.316366e-08, 7.986067e-07, 1.808421e-08, 2.501875e-09, 1.485276e-07, 2.787039e-09, 3.145718e-09, 4.027393e-07, 1.577213e-07, 2.173237e-08, 2.645810e-08, 5.442941e-09, 2.968399e-08, 1.420243e-10, 1.210535e-08, 5.330929e-10, 7.317362e-10, 2.005827e-11, 9.264138e-11, 1.307861e-10, 3.796390e-11, 2.813476e-06, 4.710696e-09, 8.487514e-09, 9.652065e-11, 2.616811e-09, 2.381822e-10, 9.416241e-13, 4.022978e-08, 6.919958e-11, 6.628042e-12, 7.745951e-14, 1.398666e-02, 4.563243e+00, 1.439001e+04, 1.452166e+04
4.600000e-03, 5.115923e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 8.992181e+00, 4.594930e+00, 1.953689e+06, 1.732651e+03, 1.732651e+03, 4.700082e+06, 3.534544e-03, 4.779223e-01, 2.031939e-05, 3.190027e-07, 1.954311e-01, 5.380630e-07, 6.664244e-10, 2.764548e-01, 3.243261e-02, 1.388270e-02, 1.209420e-05, 6.294065e-07, 2.975648e-06, 1.920597e-07, 1.554564e-07, 3.692894e-06, 2.870387e-08, 1.050919e-04, 4.039751e-08, 8.416861e-10, 6.271655e-05, 1.285803e-04, 6.865458e-08, 6.291017e-08, 7.980213e-07, 1.800697e-08, 2.491789e-09, 1.479216e-07, 2.775031e-09, 3.126422e-09, 4.010082e-07, 1.570414e-07, 2.163595e-08, 2.645808e-08, 5.403340e-09, 2.938178e-08, 1.405150e-10, 1.196743e-08, 5.299668e-10, 7.273548e-10, 1.982805e-11, 9.039320e-11, 1.294547e-10, 3.680611e-11, 2.795863e-06, 4.680970e-09, 8.433210e-09, 9.589084e-11, 2.599941e-09, 2.366395e-10, 9.071639e-13, 4.022975e-08, 6.847260e-11, 6.558264e-12, 7.583140e-14, 1.398665e-02, 4.563241e+00, 1.438892e+04, 1.452056e+04
4.700000e-03, 5.227130e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 8.992186e+00, 4.594930e+00, 1.821951e+06, 1.732651e+03, 1.732651e+03, 4.700082e+06, 3.534542e-03, 4.779193e-01, 2.031588e-05, 3.043656e-07, 1.954331e-01, 5.379758e-07, 6.358158e-10, 2.764590e-01, 3.242934e-02, 1.388368e-02, 1.209300e-05, 6.293130e-07, 2.975602e-06, 1.920295e-07, 1.554729e-07, 3.683791e-06, 2.858989e-08, 1.046747e-04, 4.022154e-08, 8.082860e-10, 6.271427e-05, 1.280278e-04, 6.848061e-08, 6.265668e-08, 7.974358e-07, 1.792973e-08, 2.481704e-09, 1.473157e-07, 2.763023e-09, 3.107126e-09, 3.992772e-07, 1.563615e-07, 2.153953e-08, 2.645807e-08, 5.363739e-09, 2.907957e-08, 1.390057e-10, 1.182950e-08, 5.268407e-10, 7.229734e-10, 1.959782e-11, 8.814502e-11, 1.281233e-10, 3.564831e-11, 2.778250e-06, 4.651243e-09, 8.378906e-09, 9.526103e-11, 2.583070e-09, 2.350967e-10, 8.727039e-13, 4.022972e-08, 6.774561e-11, 6.488486e-12, 7.420330e-14, 1.398664e-02, 4.563238e+00, 1.438782e+04, 1.451945e+04
4.800000e-03, 5.338336e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 8.992191e+00, 4.594930e+00, 1.690809e+06, 1.732651e+03, 1.732651e+03, 4.700082e+06, 3.534540e-03, 4.779164e-01, 2.031237e-05, 2.897285e-07, 1.954352e-01, 5.378885e-07, 6.052073e-10, 2.764632e-01, 3.242607e-02, 1.388466e-02, 1.209181e-05, 6.292195e-07, 2.975555e-06, 1.919992e-07, 1.554895e-07, 3.674687e-06, 2.847590e-08, 1.042576e-04, 4.004557e-08, 7.748860e-10, 6.271199e-05, 1.274752e-04, 6.830664e-08, 6.240320e-08, 7.968503e-07, 1.785249e-08, 2.471618e-09, 1.467098e-07, 2.751015e-09, 3.087830e-09, 3.975461e-07, 1.556816e-07, 2.144311e-08, 2.645805e-08, 5.324137e-09, 2.877737e-08, 1.374963e-10, 1.169157e-08, 5.237146e-10, 7.185920e-10, 1.936760e-11, 8.589684e-11, 1.267920e-10, 3.449052e-11, 2.760637e-06, 4.621517e-09, 8.324602e-09, 9.463122e-11, 2.566200e-09, 2.335540e-10, 8.382438e-13, 4.022969e-08, 6.701863e-11, 6.418708e-12, 7.257520e-14, 1.398664e-02, 4.563236e+00, 1.438672e+04, 1.451835e+04
4.900000e-03, 5.449543e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 8.992195e+00, 4.594930e+00, 1.560261e+06, 1.732651e+03, 1.732651e+03, 4.700082e+06, 3.534538e-03, 4.779134e-01, 2.030885e-05, 2.750915e-07, 1.954373e-01, 5.378013e-07, 5.745987e-10, 2.764674e-01, 3.242280e-02, 1.388564e-02, 1.209061e-05, 6.291259e-07, 2.975509e-06, 1.919689e-07, 1.555060e-07, 3.665584e-06, 2.836192e-08, 1.038404e-04, 3.986960e-08, 7.414860e-10, 6.270971e-05, 1.269227e-04, 6.813267e-08, 6.214971e-08, 7.962648e-07, 1.777525e-08, 2.461532e-09, 1.461038e-07, 2.739006e-09, 3.068535e-09, 3.958151e-07, 1.550017e-07, 2.134670e-08, 2.645803e-08, 5.284536e-09, 2.847516e-08, 1.359870e-10, 1.155364e-08, 5.205885e-10, 7.142106e-10, 1.913737e-11, 8.364867e-11, 1.254606e-10, 3.333273e-11, 2.743024e-06, 4.591791e-09, 8.270298e-09, 9.400141e-11, 2.549329e-09, 2.320112e-10, 8.037838e-13, 4.022965e-08, 6.629165e-11, 6.348931e-12, 7.094710e-14, 1.398663e-02, 4.563234e+00, 1.438562e+04, 1.451724e+04
5.000000e-03, 5.560750e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 8.992200e+00, 4.594930e+00, 1.430308e+06, 1.732651e+03, 1.732651e+03, 4.700082e+06, 3.534536e-03, 4.779105e-01, 2.030534e-05, 2.604544e-07, 1.954394e-01, 5.377141e-07, 5.439902e-10, 2.764716e-01, 3.241954e-02, 1.388662e-02, 1.208942e-05, 6.290324e-07, 2.975462e-06, 1.919387e-07, 1.555225e-07, 3.656480e-06, 2.824794e-08, 1.034233e-04, 3.969363e-08, 7.080861e-10, 6.270743e-05, 1.263701e-04, 6.795870e-08, 6.189622e-08, 7.956793e-07, 1.769801e-08, 2.451446e-09, 1.454979e-07, 2.726998e-09, 3.049239e-09, 3.940840e-07, 1.543218e-07, 2.125028e-08, 2.645802e-08, 5.244935e-09, 2.817296e-08, 1.344777e-10, 1.141572e-08, 5.174624e-10, 7.098291e-10, 1.890715e-11, 8.140049e-11, 1.241292e-10, 3.217494e-11, 2.725412e-06, 4.562064e-09, 8.215994e-09, 9.337160e-11, 2.532459e-09, 2.304685e-10, 7.693239e-13, 4.022962e-08, 6.556468e-11, 6.279153e-12, 6.931900e-14, 1.398662e-02, 4.563231e+00, 1.438452e+04, 1.451614e+04
5.100000e-03, 5.671957e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 8.992205e+00, 4.594930e+00, 1.300949e+06, 1.732651e+03, 1.732651e+03, 4.700082e+06, 3.534534e-03, 4.779075e-01, 2.030183e-05, 2.458174e-07, 1.954414e-01, 5.376269e-07, 5.133818e-10, 2.764758e-01, 3.241627e-02, 1.388760e-02, 1.208822e-05, 6.289389e-07, 2.975416e-06, 1.919084e-07, 1.555390e-07, 3.647377e-06, 2.813395e-08, 1.030061e-04, 3.951766e-08, 6.746862e-10, 6.270515e-05, 1.258176e-04, 6.778474e-08, 6.164273e-08, 7.950938e-07, 1.762078e-08, 2.441360e-09, 1.448920e-07, 2.714990e-09, 3.029943e-09, 3.923530e-07, 1.536419e-07, 2.115386e-08, 2.645800e-08, 5.205334e-09, 2.787075e-08, 1.329684e-10, 1.127779e-08, 5.143363e-10, 7.054477e-10, 1.867692e-11, 7.915232e-11, 1.227978e-10, 3.101715e-11, 2.707799e-06, 4.532338e-09, 8.161690e-09, 9.274179e-11, 2.515588e-09, 2.289257e-10, 7.348640e-13, 4.022959e-08, 6.483770e-11, 6.209376e-12, 6.769090e-14, 1.398661e-02, 4.563229e+00, 1.438343e+04, 1.451503e+04
5.200000e-03, 5.783164e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 8.992210e+00, 4.594930e+00, 1.172185e+06, 1.732651e+03, 1.732651e+03, 4.700082e+06, 3.534532e-03, 4.779046e-01, 2.029831e-05, 2.311803e-07, 1.954435e-01, 5.375397e-07, 4.827734e-10, 2.764799e-01, 3.241300e-02, 1.388858e-02, 1.208703e-05, 6.288453e-07, 2.975369e-06, 1.918782e-07, 1.555556e-07, 3.638274e-06, 2.801997e-08, 1.025889e-04, 3.934169e-08, 6.412863e-10, 6.270287e-05, 1.252650e-04, 6.761077e-08, 6.138925e-08, 7.945083e-07, 1.754354e-08, 2.431275e-09, 1.442860e-07, 2.702982e-09, 3.010647e-09, 3.906219e-07, 1.529620e-07, 2.105744e-08, 2.645799e-08, 5.165733e-09, 2.756855e-08, 1.314591e-10, 1.113986e-08, 5.112102e-10, 7.010663e-10, 1.844670e-11, 7.690416e-11, 1.214665e-10, 2.985936e-11, 2.690186e-06, 4.502612e-09, 8.107386e-09, 9.211198e-11, 2.498718e-09, 2.273830e-10, 7.004041e-13, 4.022956e-08, 6.411072e-11, 6.139598e-12, 6.606281e-14, 1.398660e-02, 4.563226e+00, 1.438233e+04, 1.451393e+04
5.300000e-03, 5.894370e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 8.992214e+00, 4.594930e+00, 1.044015e+06, 1.732651e+03, 1.732651e+03, 4.700082e+06, 3.534530e-03, 4.779016e-01, 2.029480e-05, 2.165433e-07, 1.954456e-01, 5.374525e-07, 4.521650e-10, 2.764841e-01, 3.240973e-02, 1.388956e-02, 1.208583e-05, 6.287518e-07, 2.975323e-06, 1.918479e-07, 1.555721e-07, 3.629170e-06, 2.790599e-08, 1.021718e-04, 3.916571e-08, 6.078865e-10, 6.270060e-05, 1.247124e-04, 6.743680e-08, 6.113576e-08, 7.939228e-07, 1.746630e-08, 2.421189e-09, 1.436801e-07, 2.690974e-09, 2.991352e-09, 3.888909e-07, 1.522821e-07, 2.096102e-08, 2.645797e-08, 5.126132e-09, 2.726634e-08, 1.299497e-10, 1.100193e-08, 5.080841e-10, 6.966849e-10, 1.821648e-11, 7.465599e-11, 1.201351e-10, 2.870158e-11, 2.672573e-06, 4.472886e-09, 8.053083e-09, 9.148218e-11, 2.481848e-09, 2.258402e-10, 6.659443e-13, 4.022952e-08, 6.338375e-11, 6.069821e-12, 6.443472e-14, 1.398660e-02, 4.563224e+00, 1.438123e+04, 1.451282e+04
5.400000e-03, 6.005577e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 8.992219e+00, 4.594930e+00, 9.164406e+05, 1.732650e+03, 1.732650e+03, 4.700082e+06, 3.534528e-03, 4.778987e-01, 2.029129e-05, 2.019063e-07, 1.954477e-01, 5.373653e-07, 4.215566e-10, 2.764883e-01, 3.240647e-02, 1.389053e-02, 1.208464e-05, 6.286583e-07, 2.975276e-06, 1.918176e-07, 1.555886e-07, 3.620067e-06, 2.779201e-08, 1.017546e-04, 3.898974e-08, 5.744867e-10, 6.269832e-05, 1.241599e-04, 6.726283e-08, 6.088228e-08, 7.933374e-07, 1.738906e-08, 2.411103e-09, 1.430742e-07, 2.678966e-09, 2.972056e-09, 3.871599e-07, 1.516022e-07, 2.086460e-08, 2.645796e-08, 5.086531e-09, 2.696414e-08, 1.284404e-10, 1.086401e-08, 5.049580e-10, 6.923036e-10, 1.798625e-11, 7.240783e-11, 1.188037e-10, 2.754379e-11, 2.654961e-06, 4.443159e-09, 7.998779e-09, 9.085237e-11, 2.464977e-09, 2.242975e-10, 6.314845e-13, 4.022949e-08, 6.265677e-11, 6.000044e-12, 6.280662e-14, 1.398659e-02, 4.563222e+00, 1.438013e+04, 1.451172e+04
5.500000e-03, 6.116784e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 8.992224e+00, 4.594930e+00, 7.894604e+05, 1.732650e+03, 1.732650e+03, 4.700082e+06, 3.534526e-03, 4.778957e-01, 2.028777e-05, 1.872694e-07, 1.954497e-01, 5.372780e-07, 3.909483e-10, 2.764925e-01, 3.240320e-02, 1.389151e-02, 1.208344e-05, 6.285647e-07, 2.975230e-06, 1.917874e-07, 1.556051e-07, 3.610964e-06, 2.767802e-08, 1.013375e-04, 3.881377e-08, 5.410870e-10, 6.269604e-05, 1.236073e-04, 6.708887e-08, 6.062879e-08, 7.927519e-07, 1.731183e-08, 2.401017e-09, 1.424682e-07, 2.666958e-09, 2.952761e-09, 3.854288e-07, 1.509223e-07, 2.076818e-08, 2.645794e-08, 5.046930e-09, 2.666194e-08, 1.269311e-10, 1.072608e-08, 5.018319e-10, 6.879222e-10, 1.775603e-11, 7.015967e-11, 1.174724e-10, 2.638601e-11, 2.637348e-06, 4.413433e-09, 7.944475e-09, 9.022257e-11, 2.448107e-09, 2.227547e-10, 5.970247e-13, 4.022946e-08, 6.192980e-11, 5.930267e-12, 6.117854e-14, 1.398658e-02, 4.563219e+00, 1.437903e+04, 1.451061e+04
5.600000e-03, 6.227991e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 8.992228e+00, 4.594930e+00, 6.630747e+05, 1.732650e+03, 1.732650e+03, 4.700082e+06, 3.534524e-03, 4.778928e-01, 2.028426e-05, 1.726324e-07, 1.954518e-01, 5.371908e-07, 3.603400e-10, 2.764967e-01, 3.239993e-02, 1.389249e-02, 1.208225e-05, 6.284712e-07, 2.975183e-06, 1.917571e-07, 1.556217e-07, 3.601860e-06, 2.756404e-08, 1.009203e-04, 3.863780e-08, 5.076873e-10, 6.269376e-05, 1.230548e-04, 6.691490e-08, 6.037531e-08, 7.921664e-07, 1.723459e-08, 2.390932e-09, 1.418623e-07, 2.654950e-09, 2.933465e-09, 3.836978e-07, 1.502424e-07, 2.067176e-08, 2.645793e-08, 5.007329e-09, 2.635973e-08, 1.254218e-10, 1.058815e-08, 4.987059e-10, 6.835408e-10, 1.752581e-11, 6.791151e-11, 1.161410e-10, 2.522823e-11, 2.619735e-06, 4.383707e-09, 7.890172e-09, 8.959276e-11, 2.431237e-09, 2.212120e-10, 5.625650e-13, 4.022942e-08, 6.120282e-11, 5.860489e-12, 5.955045e-14, 1.398657e-02, 4.563217e+00, 1.437794e+04, 1.450950e+04
